name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol,caffeine_milli,vitamin_a,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b7_micro,vitamin_b9,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,vitamin_k_micro,manganese_milli,magnesium,potassium,calcium,copper_milli,zinc,sodium,iron,phosphorus,selenium,iodine,package_weight,serving_weight
"Pizza mit Gemüse, gebacken",,,5.7,17.6,3.2,125,1.2,1.4,0.4,,,1.8,0.3,2.0,0.004,,,8.999999999999999e-05,0.00011,0.00099,0.00046,0.0001,,1.8e-05,1.0000000000000001e-07,0.013099999999999999,3e-07,0.0009,,,0.014,0.24,0.044,,0.0006,0.13,0.0006,0.083,0.0,4.8e-06,,
"Pizza mit Mascarpone und Rucola, gebacken",,,9.5,27.6,9.7,239,4.4,4.0,0.7,,,1.7,0.6,1.6,0.016,,,8.999999999999999e-05,0.00011,0.00067,0.00023,8e-05,,1.65e-05,3e-07,0.0058,1.0000000000000001e-07,0.00156,,,0.014,0.18,0.098,,0.0009,0.25,0.0005,0.12,0.0,3.7e-06,,
"Pizza Prosciutto e Funghi, gebacken",,,10.7,24.0,6.9,204,2.7,3.1,0.5,,,1.4,0.8,1.6,0.014,,,0.00014000000000000001,0.00014000000000000001,0.00157,0.00046,0.0001,,1.17e-05,2.6e-07,0.0092,3e-07,0.00131,,,0.015,0.23,0.077,,0.001,0.31,0.0006,0.15,0.0,4.4e-06,,
"Pizza Prosciutto, gebacken",,,10.6,28.8,6.4,218,2.2,3.2,0.6,,,1.6,0.9,1.6,0.013,,,0.00016,0.0001,0.0013700000000000001,0.00028000000000000003,0.00011,,1.12e-05,1.9e-07,0.0108,0.0,0.00155,,,0.015,0.22,0.059,,0.0009,0.36,0.0005,0.13,0.0,2.3e-06,,
"Pizza Quattro Formaggi, gebacken",,,12.3,37.2,10.6,297,5.0,3.9,0.8,,,0.2,1.1,1.8,0.02,,,8e-05,0.00011,0.00041,0.0003,5e-05,,1.21e-05,3.2e-07,0.0,2.0000000000000002e-07,0.00117,,,0.016,0.12,0.21,,0.0012,0.45,0.0005,0.18,0.0,6.8e-06,,
"Pizzateig (mit Olivenöl), ungebacken",,,7.0,41.2,3.6,229,0.5,2.2,0.6,,,0.2,0.7,2.0,0.0,,,0.00011,4e-05,0.0004,0.00023999999999999998,4e-05,,1.98e-05,0.0,0.0,0.0,0.00115,,,0.0094,0.11,0.005900000000000001,,0.0004,0.29,0.0004,0.044,1.4e-06,6e-07,,
"Plätzli (Durchschnitt aus Geflügel, Kalb, Rind, Schwein), gebraten (ohne Zusatz von Fett und Salz)",,,29.7,0.2,2.4,141,0.8,1.0,0.4,,,0.0,0.2,0.0,0.071,,,0.00026000000000000003,0.0002,0.00876,0.0009,0.00041999999999999996,,8.2e-06,9.499999999999999e-07,0.0,2.0000000000000002e-07,0.00047999999999999996,,,0.029,0.37,0.012,,0.0025,0.072,0.0012,0.23,1.5e-05,1.8000000000000001e-06,,
"Plätzli (Durchschnitt aus Rind, Kalb, Schwein, Geflügel), paniert, gebraten",,,23.9,10.2,10.2,229,1.5,6.5,1.4,,,0.5,0.9,0.6,0.09,,,0.00028000000000000003,0.00017999999999999998,0.00725,0.00109,0.00044,,1.9399999999999997e-05,9.8e-07,0.0,5e-07,0.0024700000000000004,,,0.026,0.35,0.019,,0.002,0.34,0.0012,0.22,1.4e-05,6.3e-06,,
"Plätzli (Durchschnitt aus Rind, Kalb, Schwein, Geflügel), roh ",,,22.6,0.2,2.1,110,0.7,0.9,0.3,,,0.0,0.2,0.0,0.052,,,0.00027,0.00016,0.0078,0.00079,0.00045,,7.9e-06,9.000000000000001e-07,0.0,2.0000000000000002e-07,0.00041,,,0.024,0.34,0.0092,,0.0019,0.061,0.0009,0.2,1.1e-05,1.3e-06,,
"Polenta nera (aus Maisgriess und Buchweizenmehl), gekocht",,,4.1,12.4,4.8,111,2.7,1.2,0.3,,,0.3,1.1,0.9,0.012,,,2.9999999999999997e-05,5e-05,0.0010500000000000002,0.00027,4e-05,,2.5300000000000002e-05,1.06e-06,0.0,1.0000000000000001e-07,0.00011,,,0.026,0.093,0.075,,0.0005,0.44,0.0005,0.084,0.0,4.6e-06,,
Pommes Chips,,,4.9,49.3,34.8,538,3.5,28.6,1.6,,,2.5,1.2,3.8,0.0,,,0.00039,5e-05,0.00123,0.00086,0.00106,,6.05e-05,0.0,0.0325,0.0,0.00289,,,0.04,0.88,0.014,,0.0006,0.5,0.0009,0.092,0.0,8e-06,,
Pommes Chips fettreduziert,,,5.9,59.2,22.1,468,2.5,5.9,12.3,,,3.0,1.2,4.5,0.0,,,0.00046,5.9999999999999995e-05,0.00148,0.0010400000000000001,0.00127,,7.28e-05,0.0,0.039,0.0,0.00261,,,0.048,1.06,0.017,,0.0008,0.49,0.0011,0.11,0.0,9.6e-06,,
"Pommes Frites (im Ofen gebacken), ungesalzen",,,3.8,32.6,6.6,213,0.6,5.1,0.5,,,0.3,0.0,4.2,0.0,,,0.0001,2e-05,0.00115,0.0005200000000000001,0.0005200000000000001,,4.0600000000000004e-05,0.0,0.0024,0.0,0.00226,,,0.029,0.59,0.011,,0.0005,0.0016,0.0007,0.081,4.0000000000000003e-07,6.2e-06,,
"Pommes Frites (in HO Sonnenblumenöl frittiert), ungesalzen",,,3.2,32.4,15.4,286,1.6,12.6,0.7,,,1.6,0.0,2.5,0.0,,,0.00025,2.9999999999999997e-05,0.0008100000000000001,0.00057,0.0007,,3.98e-05,0.0,0.0214,0.0,0.0013,,,0.026,0.58,0.0094,,0.0004,0.015,0.0006,0.06,0.0,5.0999999999999995e-06,,
Popcorn,,,12.0,62.9,4.2,367,0.6,1.1,1.9,,,1.2,0.0,15.0,0.0,,,0.0002,0.0002,0.002,0.0004,0.0002,,2.3e-05,0.0,0.0,0.0,0.011,,,0.11,0.3,0.01,,0.0017,0.004,0.0027,0.3,0.0,0.0,,
"Portwein, 18.5 vol%",,,0.2,12.0,0.0,152,0.0,0.0,0.0,,,12.0,0.0,0.0,0.0,,,0.0,1e-05,5e-05,2.9999999999999997e-05,1e-05,,1e-06,1.0000000000000001e-07,0.0,0.0,0.0,,,0.009,0.075,0.007,,0.0003,0.009,0.0004,0.012,0.0,1e-05,,
"Poulet, Brust, mit Haut, roh",,,23.3,0.0,6.5,152,2.1,3.0,1.2,,,0.0,0.1,0.0,0.07,,,8e-05,0.00014000000000000001,0.00443,0.00087,0.0007700000000000001,,1e-05,4.0000000000000003e-07,0.0,1.5e-06,0.00062,,,0.026,0.32,0.0039,,0.0005,0.034,0.0003,0.21,1e-05,1e-05,,
"Poulet, Brust, ohne Haut, roh",,,24.6,0.0,1.0,107,0.3,0.4,0.3,,,0.0,0.1,0.0,0.063,,,0.00016,0.00011,0.01092,0.00087,0.0007700000000000001,,1.2e-05,2.9e-07,0.0,1.5e-06,0.00062,,,0.027,0.35,0.0033,,0.0005,0.036,0.0003,0.22,1.4e-05,9.000000000000001e-07,,
"Poulet, Brust, Schnitzel oder Geschnetzeltes, gebraten (ohne Zusatz von Fett und Salz)",,,30.1,0.0,0.8,128,0.2,0.3,0.2,,,0.0,0.1,0.0,0.079,,,0.00014000000000000001,0.00014000000000000001,0.01092,0.00087,0.00053,,7.5e-06,2.4e-07,0.0,1.4e-06,0.00058,,,0.027,0.4,0.0040999999999999995,,0.0006,0.038,0.0004,0.23,1.8e-05,1.2e-06,,
"Poulet, ganz, mit Haut, gebraten (ohne Zusatz von Fett und Salz)",,,25.1,0.0,10.3,193,2.8,4.5,1.8,,,0.0,0.2,0.0,0.103,,,8.999999999999999e-05,0.00017999999999999998,0.004730000000000001,0.0009,0.0004,,6.4000000000000006e-06,3.5e-07,0.0027,0.0,7.000000000000001e-05,,,0.021,0.21,0.015,,0.0013,0.079,0.0009,0.17,0.0,1.3e-05,,
"Poulet, ganz, mit Haut, roh",,,18.8,0.0,10.3,168,2.8,4.5,1.8,,,0.0,0.2,0.0,0.077,,,0.00011,0.00015,0.00443,0.0009,0.0005,,8e-06,4.0000000000000003e-07,0.0025,0.0,7.000000000000001e-05,,,0.02,0.26,0.012,,0.001,0.07,0.0007,0.16,0.0,1e-05,,
"Pouletgeschnetzeltes an Currysauce, hausgemacht",,,14.6,3.3,4.8,116,1.5,2.4,0.5,,,1.5,0.5,0.4,0.044,,,5.9999999999999995e-05,8e-05,0.00415,0.00035999999999999997,0.00029,,5.4e-06,1.0000000000000001e-07,0.0006,6e-07,0.00076,,,0.017,0.17,0.015,,0.0004,0.21,0.0009,0.11,0.0,1.2e-06,,
"Poulet, Schenkel, mit Haut, gebraten (ohne Zusatz von Fett und Salz)",,,23.9,0.0,10.2,187,3.2,5.0,1.8,,,0.0,0.2,0.0,0.107,,,0.00011,0.00017999999999999998,0.004730000000000001,0.00087,0.00046,,8e-06,6.7e-07,0.0,1.5e-06,0.00066,,,0.021,0.24,0.0072,,0.0013,0.071,0.0006,0.19,3.7e-05,1.1e-05,,
"Poulet, Schenkel, mit Haut, roh",,,17.9,0.0,10.2,163,3.2,5.0,1.8,,,0.0,0.2,0.0,0.08,,,0.00014000000000000001,0.00015,0.00443,0.00087,0.00057,,1e-05,7.7e-07,0.0,1.5e-06,0.00062,,,0.02,0.3,0.0057,,0.001,0.063,0.0005,0.18,2.8e-05,8e-06,,
"Poulet, Schenkel, ohne Haut, roh",,,19.7,0.0,6.2,135,1.9,2.8,1.4,,,0.0,0.2,0.0,0.086,,,0.00014000000000000001,0.00027,0.00443,0.00087,0.00038,,1e-05,4.0000000000000003e-07,0.0,1.5e-06,0.00062,,,0.02,0.3,0.0056,,0.0009,0.076,0.0005,0.19,0.0,5e-06,,
"Preiselbeere, roh",,,0.3,6.2,0.5,36,0.0,0.1,0.3,,,6.1,0.0,2.9,0.0,,,2e-05,2e-05,0.0001,0.0,1e-05,,3e-06,0.0,0.012,0.0,0.00094,,,0.006,0.081,0.014,,0.0002,0.002,0.0005,0.01,1.0000000000000001e-07,5e-06,,
Prussien,,,4.7,53.8,22.4,438,13.2,5.2,1.3,,,27.4,0.8,1.2,0.059,,,5.9999999999999995e-05,2e-05,0.00011999999999999999,0.00014000000000000001,5.9999999999999995e-05,,3e-06,0.0,0.0,4.0000000000000003e-07,0.00067,,,0.014,0.075,0.01,,0.0005,0.31,0.0006,0.052,1e-06,6e-07,,
"Pudding, Caramel",,,3.4,23.0,2.1,125,1.4,0.6,0.1,,,20.1,0.2,0.1,0.012,,,2.9999999999999997e-05,0.0002,0.0001,0.0,2.9999999999999997e-05,,8e-06,3e-07,0.0,1.0000000000000001e-07,0.00016,,,0.009,0.15,0.094,,0.0003,0.07,0.0,0.077,0.0,6.2e-06,,
"Pudding, Schokolade",,,3.0,21.0,2.6,121,0.5,1.1,0.9,,,12.1,0.3,1.0,0.003,,,0.00014000000000000001,0.00016,0.0003,0.0002,2e-05,,3e-06,8e-08,0.002,0.0,0.00011,,,0.014,0.18,0.09,,0.0004,0.13,0.0005,0.08,0.0,3.2000000000000003e-06,,
"Pudding, Vanille",,,2.8,18.0,2.1,102,0.3,0.9,0.8,,,10.4,0.3,0.1,0.007,,,0.0001,0.00014000000000000001,0.0003,0.0003,2e-05,,0.0,9e-08,0.0,0.0,0.00013000000000000002,,,0.01,0.12,0.096,,0.0003,0.14,0.0001,0.04,0.0,5.9e-06,,
"Puffreis, knusprig",,,6.3,86.0,1.5,385,0.5,0.2,0.2,,,6.6,1.2,1.3,0.0,,,2.9999999999999997e-05,2.9999999999999997e-05,0.00432,0.00049,5.9999999999999995e-05,,1.31e-05,0.0,0.0,0.0,0.00017,,,0.033,0.18,0.0076,,0.001,0.46,0.0007,0.17,2.6e-06,0.0,,
"Quarkblätterteig (mit Butter), ungebacken",,,7.1,29.0,28.3,401,16.8,6.6,1.6,,,1.3,0.8,1.3,0.078,,,8.999999999999999e-05,0.00011999999999999999,0.00022,0.00027,7.000000000000001e-05,,1.17e-05,1.2e-07,0.0001,4.0000000000000003e-07,0.00083,,,0.016,0.11,0.038,,0.0006,0.33,0.0006,0.089,0.0,3.2000000000000003e-06,,
"Quarkblätterteig (mit pflanzlichem Fett), ungebacken",,,7.1,28.8,26.9,388,9.7,11.6,4.4,,,1.2,0.9,1.3,0.017,,,8.999999999999999e-05,0.00011999999999999999,0.00027,0.0003,7.000000000000001e-05,,1.22e-05,1.3e-07,0.0001,1e-06,0.00362,,,0.016,0.12,0.037,,0.0006,0.35,0.0006,0.09,0.0,3.6000000000000003e-06,,
"Quark, mit Früchten, gezuckert",,,8.4,14.1,2.4,112,1.4,0.6,0.1,,,13.4,0.1,0.1,0.008,,,1e-05,0.00034,0.00027,0.0003,2.9999999999999997e-05,,1.63e-05,3.7e-07,0.0006,1.0000000000000001e-07,8.999999999999999e-05,,,0.0086,0.12,0.093,,0.0004,0.027,0.0,0.12,0.0,2e-05,,
"Quark, nature, halbfett",,,9.4,4.1,5.0,99,3.0,1.2,0.2,,,3.4,0.1,0.0,0.017,,,1e-05,0.00041,0.0003,0.0004,2.9999999999999997e-05,,1.86e-05,4.6999999999999995e-07,0.0002,1.0000000000000001e-07,0.00013000000000000002,,,0.009300000000000001,0.13,0.11,,0.0004,0.032,0.0,0.14,0.0,2.1e-05,,
"Quark, nature, mager",,,10.6,4.2,0.2,61,0.1,0.0,0.0,,,3.5,0.1,0.0,0.0,,,1e-05,0.00039,0.00031,0.00029,4e-05,,1.9399999999999997e-05,4.2e-07,0.0001,0.0,0.0,,,0.0099,0.14,0.11,,0.0005,0.033,0.0,0.15,0.0,2.7e-05,,
"Quark, nature, Rahm",,,6.9,3.7,15.6,183,9.4,3.7,0.7,,,3.2,0.1,0.0,0.053,,,2e-05,0.0003,0.00028000000000000003,0.00026000000000000003,2.9999999999999997e-05,,1.67e-05,3.8e-07,0.0004,2.0000000000000002e-07,0.0004,,,0.0081,0.12,0.093,,0.0003,0.029,0.0,0.11,0.0,8.5e-06,,
"Quiche Lorraine, gebacken (mit Blätterteig)",,,8.5,11.5,23.4,291,12.5,6.6,1.5,,,1.6,1.2,0.5,0.131,,,0.00011999999999999999,0.00014000000000000001,0.00069,0.00061,7.000000000000001e-05,,8.900000000000001e-06,3.8e-07,0.004200000000000001,9.000000000000001e-07,0.00076,,,0.013,0.14,0.048,,0.0009,0.47,0.0007,0.11,0.0,1.1e-05,,
"Quiche Lorraine, gebacken (mit Kuchenteig)",,,9.0,14.5,22.2,295,11.7,6.3,1.5,,,1.6,1.2,0.6,0.127,,,0.00013000000000000002,0.00014000000000000001,0.0007099999999999999,0.00063,7.000000000000001e-05,,9.3e-06,3.8e-07,0.004200000000000001,9.000000000000001e-07,0.00075,,,0.014,0.15,0.049,,0.001,0.46,0.0007,0.12,0.0,1.1e-05,,
"Quinoa, gekocht (ohne Zugabe von Salz und Fett)",,,4.4,19.1,2.0,117,0.1,0.3,0.8,,,1.0,0.0,2.7,0.0,,,8.999999999999999e-05,0.0001,0.00027,0.00026000000000000003,8.999999999999999e-05,,3.5e-05,0.0,0.0001,0.0,0.00078,,,0.063,0.22,0.019,,0.001,0.001,0.0012,0.14,4.0000000000000003e-07,6e-07,,
"Quinoa, roh",,,13.3,58.2,6.6,362,0.5,1.1,2.5,,,3.1,0.0,8.3,0.0,,,0.0004,0.00037,0.00091,0.00088,0.00038,,0.0001353,0.0,0.0005,0.0,0.00225,,,0.18,0.8,0.041,,0.0029,0.0012,0.0036,0.42,1.1e-06,1.6000000000000001e-06,,
"Quitte, gekocht, abgetropft (ohne Zugabe von Zucker)",,,0.5,7.3,0.6,49,0.0,0.2,0.3,,,7.3,0.0,5.9,0.0,,,2e-05,2.9999999999999997e-05,0.0002,8e-05,4e-05,,5e-06,0.0,0.0065,0.0,0.0005,,,0.008199999999999999,0.14,0.012,,0.0003,0.0015,0.0007,0.02,1e-06,1.3e-06,,
"Quitte, roh",,,0.4,7.3,0.5,47,0.0,0.2,0.2,,,7.3,0.0,5.9,0.0,,,2.9999999999999997e-05,2.9999999999999997e-05,0.0002,8e-05,4e-05,,8e-06,0.0,0.013,0.0,0.0004,,,0.008199999999999999,0.18,0.01,,0.0002,0.002,0.0006,0.02,8.000000000000001e-07,1e-06,,
Raclettekäse,,,25.9,0.0,27.9,357,16.7,6.5,1.3,,,0.0,1.8,0.0,0.084,,,1e-05,0.00029,0.0002,0.00025,5.9999999999999995e-05,,4.9e-05,1.55e-06,0.0,3e-07,0.00068,,,0.027,0.07,0.67,,0.0039,0.73,0.0001,0.49,0.0,1.1e-05,,
"Radieschen, roh",,,0.9,1.5,0.1,14,0.0,0.0,0.0,,,1.1,0.1,1.4,0.0,,,2e-05,4e-05,0.00025,8e-05,5e-05,,4.5299999999999997e-05,0.0,0.016300000000000002,0.0,1e-05,,,0.0095,0.3,0.032,,0.0001,0.028,0.0003,0.018,1.0000000000000001e-07,1e-06,,
Rahm (Durchschnitt),,,2.2,3.3,28.6,279,17.1,6.7,1.3,,,3.3,0.1,0.0,0.085,,,2e-05,0.00014000000000000001,8e-05,0.00035999999999999997,2e-05,,5.0999999999999995e-06,2.8e-07,0.0005,4.0000000000000003e-07,0.00067,,,0.0070999999999999995,0.12,0.08,,0.0002,0.042,0.0,0.074,0.0,9.1e-06,,
"Rahmglace, Aroma",,,4.1,24.2,17.9,278,10.8,3.7,0.8,,,21.9,0.2,2.0,0.073,,,5e-05,0.00017999999999999998,0.0001,0.00057,4e-05,,1.56e-05,4.6999999999999995e-07,0.001,0.0,0.0003,,,0.021,0.21,0.11,,0.0006,0.062,0.0013,0.11,3e-06,1.7e-05,,
"Rahmglace, Frucht",,,3.5,24.7,8.0,185,5.0,2.6,0.3,,,23.7,0.2,0.0,0.026,,,4e-05,0.00026000000000000003,0.0,0.0,7.000000000000001e-05,,9e-06,0.0,0.001,1.0000000000000001e-07,0.00017,,,0.0,0.18,0.11,,0.0004,0.061,0.0005,0.099,0.0,0.0,,
Rahmkaramellen,,,0.4,79.3,3.6,351,2.2,1.1,0.1,,,79.3,0.3,0.0,0.011,,,2.9999999999999997e-05,4e-05,1e-05,4e-05,0.0,,1e-06,0.0,0.0001,1.0000000000000001e-07,0.00011,,,0.005,0.12,0.021,,0.0001,0.12,0.0008,0.016,0.0,1.1e-06,,
"Rahmspinat, gekocht",,,2.9,4.0,3.8,65,1.4,1.0,1.0,,,1.2,0.7,1.8,0.006,,,5.9999999999999995e-05,0.00020999999999999998,0.0006,0.00023999999999999998,0.00016,,5e-05,4e-08,0.0246,0.0,0.0024100000000000002,,,0.074,0.49,0.11,,0.0006,0.3,0.0015,0.058,0.0,1.1e-05,,
"Rande, gedämpft (ohne Zugabe von Salz)",,,2.0,10.0,0.4,56,0.1,0.0,0.2,,,10.0,0.1,2.7,0.0,,,2e-05,5e-05,0.0002,0.00016,4e-05,,6.829999999999999e-05,0.0,0.0048,0.0,0.0001,,,0.021,0.44,0.021,,0.0004,0.047,0.0003,0.026,2.0000000000000002e-07,6e-07,,
"Rande, roh",,,1.7,8.4,0.3,48,0.0,0.0,0.1,,,8.4,0.1,2.3,0.0,,,2e-05,4e-05,0.0002,0.00015,4e-05,,9.1e-05,0.0,0.0048,0.0,8e-05,,,0.02,0.41,0.018,,0.0003,0.047,0.0003,0.022,2.0000000000000002e-07,5e-07,,
Rapsöl,,,0.0,0.0,100.0,900,6.9,60.2,28.3,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.03008,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
"Rapsöl HOLL (high oleic, low linolenic)",,,0.0,0.0,100.0,900,7.0,76.0,12.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.02745,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
"Ratatouille, zubereitet",,,1.3,4.1,2.1,45,0.3,1.4,0.3,,,3.6,0.5,2.1,0.0,,,4e-05,5e-05,0.00062,0.00017,0.00014000000000000001,,2.11e-05,0.0,0.0364,0.0,0.001,,,0.013,0.23,0.021,,0.0002,0.19,0.0004,0.035,1.3e-06,1e-06,,
Reblochon,,,19.9,0.0,25.2,307,15.1,5.9,1.2,,,0.0,2.0,0.0,0.076,,,1e-05,0.00035999999999999997,0.0001,0.0003,0.00019,,2.5e-05,1.5e-06,0.0,2.0000000000000002e-07,0.00075,,,0.02,0.084,0.39,,0.0022,0.8,0.0001,0.32,0.0,0.0,,
"Reh, Ragout, roh",,,22.0,0.0,1.9,105,0.5,0.3,0.5,,,0.0,0.1,0.0,0.065,,,0.00026000000000000003,0.0006,0.0064,0.00069,0.00039,,6e-06,6.3e-06,0.0,3e-07,0.00076,,,0.02,0.31,0.0037,,0.0047,0.045,0.0027,0.18,0.0,8.000000000000001e-07,,
"Reh, Schnitzel, roh",,,22.5,0.0,1.7,105,0.6,0.4,0.6,,,0.0,0.1,0.0,0.075,,,0.00026000000000000003,0.0006,0.0064,0.00069,0.0007099999999999999,,6e-06,6.3e-06,0.0,3e-07,0.00076,,,0.022,0.33,0.004200000000000001,,0.0021000000000000003,0.044,0.0028,0.2,0.0,8.000000000000001e-07,,
Reibkäse,,,29.3,0.0,32.1,406,20.3,7.5,1.2,,,0.0,1.7,0.0,0.089,,,1e-05,0.00034,0.0002,0.00062,0.0001,,1.4e-05,1.91e-06,0.0,7e-07,0.00057,,,0.041,0.098,1.19,,0.004200000000000001,0.68,0.0005,0.73,0.0,4e-05,,
"Reisgetränk, nature",,,0.2,10.3,1.3,54,0.1,0.4,0.6,,,2.8,0.0,0.1,0.0,,,1e-05,0.0,0.00013000000000000002,0.00013000000000000002,0.0,,1.6000000000000001e-06,0.0,0.0,0.0,0.00046,,,0.0068,0.031,0.005,,0.0001,0.015,0.0,0.0070999999999999995,1.0000000000000001e-07,1e-06,,
"Reisgetränk, nature mit Calcium angereichert",,,0.2,10.3,1.3,54,0.1,0.4,0.6,,,2.8,0.0,0.1,0.0,,,1e-05,0.0,0.00013000000000000002,0.00013000000000000002,0.0,,1.6000000000000001e-06,0.0,0.0,0.0,0.00046,,,0.0068,0.031,0.12,,0.0001,0.015,0.0001,0.0070999999999999995,1.0000000000000001e-07,2.1000000000000002e-06,,
"Reis parboiled, gekocht in Salzwasser (unjodiert)",,,2.4,26.7,0.3,120,0.1,0.1,0.1,,,0.1,1.4,0.4,0.0,,,5e-05,1e-05,0.00128,0.0002,2e-05,,3.1e-06,0.0,0.0,0.0,2e-05,,,0.011,0.029,0.024,,0.0006,0.54,0.0001,0.056,0.0,1e-06,,
"Reis parboiled, trocken",,,7.5,78.6,1.0,356,0.2,0.3,0.3,,,0.4,0.0,1.3,0.0,,,0.00028000000000000003,4e-05,0.005019999999999999,0.00079,0.00011999999999999999,,1.3e-05,0.0,0.0,0.0,5e-05,,,0.032,0.16,0.058,,0.0017,0.0009,0.0004,0.17,0.0,2.2e-06,,
"Reis poliert, gekocht in Salzwasser (unjodiert)",,,2.3,25.8,0.3,116,0.1,0.1,0.1,,,0.1,1.3,0.3,0.0,,,2e-05,1e-05,0.00047999999999999996,0.00011,1e-05,,4.5e-06,0.0,0.0,0.0,2e-05,,,0.0088,0.015,0.0066,,0.0003,0.53,0.0001,0.037,4.2999999999999995e-06,9.000000000000001e-07,,
"Reis poliert, trocken",,,7.4,78.0,0.9,352,0.2,0.3,0.3,,,0.2,0.0,1.0,0.0,,,8.999999999999999e-05,4e-05,0.0019199999999999998,0.00043,8e-05,,1.93e-05,0.0,0.0,0.0,5e-05,,,0.024,0.085,0.0058,,0.0011,0.0005,0.0002,0.12,1.3e-05,1.8999999999999998e-06,,
"Reis unpoliert, gekocht in Salzwasser (unjodiert)",,,2.7,25.7,1.0,126,0.2,0.3,0.3,,,0.2,1.5,1.8,0.0,,,7.000000000000001e-05,1e-05,0.00122,0.00029,2e-05,,1.2699999999999999e-05,0.0,0.0,0.0,8e-05,,,0.045,0.066,0.0086,,0.0006,0.61,0.0004,0.059,0.0,1.1e-06,,
"Reis unpoliert, trocken",,,7.4,71.4,2.8,350,0.6,0.9,1.0,,,0.6,0.0,5.0,0.0,,,0.00035,5e-05,0.0043,0.00102,0.00011999999999999999,,4.8e-05,0.0,0.0,0.0,0.0002,,,0.12,0.22,0.011,,0.0016,0.0040999999999999995,0.0011,0.16,0.0,2.2e-06,,
"Rettich, roh",,,1.0,3.9,0.1,24,0.0,0.0,0.0,,,2.9,0.0,1.5,0.0,,,2.9999999999999997e-05,4e-05,0.0004,0.00011,7.000000000000001e-05,,3.01e-05,0.0,0.015099999999999999,0.0,0.0,,,0.006900000000000001,0.27,0.034,,0.0002,0.009300000000000001,0.0002,0.022,1.0000000000000001e-07,1.1e-06,,
"Rhabarberkompott, gezuckert",,,0.7,18.8,0.2,84,0.0,0.0,0.1,,,18.8,0.0,2.1,0.0,,,1e-05,2e-05,0.00016,5e-05,4e-05,,4.5e-06,0.0,0.0075,0.0,0.00027,,,0.011,0.18,0.11,,0.0001,0.0022,0.0002,0.016,4.0000000000000003e-07,1.8999999999999998e-06,,
"Rhabarberkuchen, gebacken (mit Blätterteig)",,,3.0,12.3,7.5,133,3.3,2.9,0.9,,,3.0,0.3,2.2,0.02,,,4e-05,5.9999999999999995e-05,0.00022,0.00022,4e-05,,7.7e-06,8e-08,0.0068,2.0000000000000002e-07,0.00095,,,0.013,0.22,0.11,,0.0003,0.12,0.0004,0.041,2e-06,4.9000000000000005e-06,,
"Rhabarberkuchen, hausgemacht, gebacken (mit Kuchenteig)",,,3.3,13.1,7.3,136,3.3,2.8,0.9,,,3.1,0.2,2.3,0.02,,,4e-05,5.9999999999999995e-05,0.00022,0.00022,5.9999999999999995e-05,,7.5e-06,8e-08,0.0068,2.0000000000000002e-07,0.0009,,,0.016,0.22,0.11,,0.0004,0.1,0.0005,0.051,2e-06,4.9000000000000005e-06,,
"Rhabarber, roh",,,0.8,1.5,0.2,22,0.1,0.0,0.1,,,1.5,0.0,2.5,0.0,,,2e-05,2.9999999999999997e-05,0.00023,7.000000000000001e-05,5e-05,,8.5e-06,0.0,0.0121,0.0,0.00031,,,0.014,0.24,0.13,,0.0002,0.003,0.0003,0.019,5e-07,2.3e-06,,
"Rind, Brust, gekocht (ohne Zugabe von Fett und Salz)",,,28.3,0.0,15.6,254,6.7,7.4,0.6,,,0.0,0.1,0.0,0.1,,,5.9999999999999995e-05,0.00023999999999999998,0.00391,0.00053,0.00011,,3.2999999999999997e-06,4.6e-06,0.0,0.0,0.00053,,,0.018,0.23,0.0053,,0.008,0.036,0.0036,0.21,0.0,5e-07,,
"Rind, Brust, roh",,,18.9,0.0,12.5,188,5.4,5.9,0.5,,,0.0,0.1,0.0,0.06,,,8.999999999999999e-05,0.00017999999999999998,0.0047,0.00053,0.00017,,3e-06,4.6e-06,0.0,0.0,0.00043,,,0.018,0.27,0.004,,0.0048,0.048,0.0022,0.19,0.0,3e-07,,
"Rind, Eckstück, roh",,,22.6,0.0,2.3,111,1.1,0.9,0.1,,,0.0,0.1,0.0,0.055,,,8.999999999999999e-05,0.00017,0.0045,0.0005899999999999999,0.0,,9.9e-06,2.2e-06,0.0,0.0,0.0,,,0.023,0.36,0.0038,,0.0039,0.05,0.0022,0.2,6.1e-06,3e-06,,
