name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol_milli,caffeine_milli,vitamin_a_micro,vitamin_b1_milli,vitamin_b2_milli,vitamin_b3_milli,vitamin_b5_milli,vitamin_b6_milli,vitamin_b7_micro,vitamin_b9_micro,vitamin_b12_micro,vitamin_c_milli,vitamin_d_micro,vitamin_e_milli,vitamin_k_micro,manganese_milli,magnesium_milli,potassium_milli,calcium_milli,copper_milli,zinc_milli,sodium_milli,iron_milli,phosphorus_milli,selenium_micro,iodine_micro,package_weight,serving_weight
"Germogli di soia, crudi",,,5.5,4.7,1.0,55,0.1,0.1,0.7,,,4.6,0.1,2.4,0,,,0.08,0.16,1.5,0.49,0.09,,160,0,9.6,0,0.1,,,19,240,32,,1,30.0,0.9,75,nd,2,,
Ghiacciolo,,,0.0,22.0,0.0,88,0,0,0,,,22,0.0,0,0,,,0,0,0,0,0,,0,0,12,0,0,,,0,14,0,,0,0.0,0,0,nd,0,,
"Gnocchi di patate, cotti",,,5.0,33.6,2.1,177,0.3,0.5,1,,,1.1,1.0,2,129,,,0.08,0.04,1.6,0.24,0.12,,27.1,0.15,nd,0.5,0.92,,,19,180,5.1,,0.5,400.0,0.7,39,5,60,,
Gorgonzola,,,19.0,0.1,31.2,357,18.7,7.4,1.4,,,0.1,3.6,0,94,,,0.01,0.36,0.32,1.41,0.07,,52,0.9,0,0.6,0.54,,,20,140,610,,2.5,1450.0,0.3,360,nd,40,,
"Grano duro, grano precotto e decorticato, cotto (senza aggiunta di grassi o sale)",,,5.9,27.4,0.9,149,0.2,0.3,0.3,,,0,0.0,3.8,0,,,0.06,0.01,0.26,0.29,0.05,,10.2,0,0.5,0,0.08,,,28,99,21,,0.7,5.0,0.8,96,3.1,2.2,,
"Grano saraceno, decorticato",,,13.1,62.4,3.1,341,0.3,0.7,0.8,,,0.9,0.0,5.8,0,,,0.43,0.14,2.92,1.24,0.26,,59.8,0,0,0,0.13,,,200,420,15,,1.6,0.3,2.1,370,3.2,3.7,,
"Granotto, cotto",,,5.0,26.1,3.0,163,0.4,1.7,0.5,,,1.1,1.1,5.9,0,,,0.11,0.03,1.72,0.41,0.07,,29.6,0,0.4,0,0.93,,,44,150,21,,1.1,440.0,1.5,150,nd,3.5,,
Grasso di cocco,,,0.8,0.0,99.0,894,83.7,5.2,1.3,,,0,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,200,2,2,,0,2.0,0,1,nd,0,,
Grasso di palma - Olio di palma,,,0.0,0.0,99.9,899,48.8,37.8,9.3,,,0,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,7.4,,,1,1,1,,0,1.0,0,1,0,0,,
Gratin di verdura,,,2.6,2.4,3.9,58,2.3,0.9,0.3,,,2.1,0.3,1.6,9,,,0.04,0.08,0.6,0.28,0.07,,22.3,0.07,24.7,0.1,0.26,,,13,250,80,,0.4,110.0,0.2,65,nd,2.9,,
Grittibänz (pane dolce),,,9.2,46.9,11.1,329,6.4,2.6,0.9,,,2.8,1.4,2.2,41,,,0.11,0.13,0.5,0.38,0.06,,23.2,0.1,0.2,0.3,0.56,,,14,180,49,,0.6,570.0,0.5,91,2.7,5.4,,
Guacamole,,,2.2,5.9,16.5,192,4,10.2,1.7,,,2.7,1.4,5.7,4,,,0.09,0.09,1.45,0.88,0.36,,60.3,0,359,0.5,2.4,,,27,440,18,,0.4,540.0,0.6,27,5,4,,
"Halibut, crudo",,,20.6,0.0,3.9,118,0.5,0.9,1.2,,,0,0.2,0,60,,,0.04,0.05,4,0.28,0.42,,12,0.96,0,9,0.7,,,23,400,15,,0.5,64.0,0.5,220,60,1,,
Hamburger di pesce,,,12.2,26.7,11.5,262,4.9,2.9,3,,,3.9,1.1,1.5,26,,,0.05,0.01,0.63,0.33,0.07,,23.3,0.83,0.5,0.8,2.83,,,22,210,55,,0.6,440.0,0.5,140,nd,12,,
Hamburger di pollo,,,12.7,23.8,11.0,247,1.9,5.8,2.7,,,2.9,1.2,1.2,28,,,0.1,0.05,3.67,0.79,0.16,,33.4,0.3,0.5,0.3,2.1,,,22,220,66,,0.7,460.0,0.6,170,nd,1.5,,
"Hamburger, doppio",,,11.9,24.7,12.1,258,6.3,4.1,1,,,3.3,1.4,1.7,30,,,0.18,0.14,2.06,0.29,0.13,,23,1.1,0.9,0.1,0.79,,,24,220,100,,1.9,560.0,1.2,220,16,6.5,,
"Hamburger (manzo), fatto in casa, cotto in olio di colza HOLL",,,17.8,6.4,14.7,231,4.9,7.5,1.3,,,1.2,0.7,0.7,83,,,0.05,0.14,4.73,0.75,0.29,,14.1,1.07,2.3,0.5,0.98,,,18,270,21,,3.1,290.0,1.5,150,nd,7.5,,
Hot Dog in pane bianco con ketchup e senape,,,9.1,29.6,6.3,216,2.2,2.8,0.9,,,2.5,2.0,1.9,14,,,0.12,0.06,1.15,0.25,0.07,,8.7,0.12,4.7,0.3,0.44,,,21,170,17,,0.9,810.0,0.8,110,nd,2.3,,
Hummus,,,7.3,9.1,14.0,202,1.8,6.8,4.2,,,0.8,1.1,5.3,0,,,0.18,0.06,0.93,0.15,0.15,,47.8,0,4.9,0,1.62,,,75,250,170,,1.3,460.0,2.2,160,nd,1.3,,
Impasto fermentato,,,7.8,38.3,0.9,199,0.1,0.1,0.4,,,0.3,1.2,3,0,,,0.17,0.06,0.71,0.41,0.17,,25.7,0,0,0,0.23,,,32,120,13,,1.1,490.0,1.5,110,3.5,0.9,,
"Indivia riccia/scarola, cruda",,,1.8,1.2,0.2,16,0.1,0,0.1,,,1.2,0.1,1.2,0,,,0.05,0.12,0.41,0.44,0.04,,109,0,12.9,0,0,,,8.1,220,23,,0.2,52.0,0.5,26,0.2,2.9,,
Insalata al tonno (di tonno in salamoia) con salsa aceto-olio,,,8.8,6.8,4.8,108,0.7,3.1,0.6,,,3.1,0.7,1.1,14,,,0.02,0.06,3.68,0.23,0.14,,16.1,1.03,4.1,0.3,1.48,,,18,180,8.4,,0.5,290.0,0.8,81,nd,4.1,,
"Insalata belga, cruda",,,1.1,2.8,0.2,20,0,0,0.1,,,2.4,0.0,1.2,0,,,0.05,0.04,0.21,0.14,0.03,,25.6,0,1.6,0,0,,,8.9,190,18,,0.1,1.9,0.2,25,0.1,0.4,,
"Insalata Coleslaw, preparata",,,1.6,4.7,9.8,119,1.4,4.2,3.8,,,4.1,0.2,2.4,10,,,0.04,0.06,0.19,0.24,0.12,,36.7,0.09,34.7,0.1,5.8,,,9.3,190,57,,0.2,90.0,0.2,39,nd,8,,
"Insalata di bollito, preparata",,,15.0,1.5,14.9,201,3.5,7.9,2.8,,,1.2,0.8,0.5,45,,,0.03,0.09,2.58,0.35,0.21,,11.5,0.67,7.3,0.3,2.76,,,13,200,11,,3.3,310.0,1.4,100,nd,2.9,,
"Insalata di cervelat e formaggio, preparata",,,13.8,0.7,22.6,262,9.4,9,2.4,,,0.6,1.4,0.3,45,,,0.14,0.14,1.44,0.27,0.08,,7.7,0.7,18.7,0.4,1.47,,,18,130,290,,2,560.0,0.7,260,nd,6.2,,
"Insalata di cervelat, preparata",,,7.1,1.3,21.1,224,5.4,12.5,1.6,,,1.1,1.6,0.4,26,,,0.17,0.07,1.63,0.21,0.06,,5,0.29,21.6,0.4,2.97,,,11,140,13,,0.9,650.0,0.8,110,nd,0.9,,
Insalata di pasta con salsa francese,,,5.6,12.6,5.6,126,0.7,2.6,1.8,,,1,0.8,1.3,40,,,0.11,0.06,1.03,0.35,0.09,,17.1,0.12,11.9,0.3,2.15,,,16,140,17,,0.6,300.0,0.5,84,nd,4.7,,
Insalata di pasta con salsa italiana,,,5.5,12.6,6.0,130,0.9,4,0.6,,,1,0.7,1.3,38,,,0.1,0.06,1.02,0.35,0.1,,16.6,0.11,11.9,0.3,1.62,,,16,140,16,,0.6,280.0,0.5,82,12,3.7,,
Insalata di patate con salsa aceto-olio,,,1.7,12.8,3.8,96,0.3,2.2,1.1,,,0.6,0.1,1.7,0,,,0.07,0.04,0.91,0.27,0.1,,10.8,0,13,0,1.15,,,19,290,4.5,,0.2,60.0,0.2,41,nd,3.8,,
Insalata di patate (salsa di maionese e yogurt),,,1.8,12.4,2.0,78,0.3,0.9,0.8,,,0.8,0.2,1.6,2,,,0.07,0.05,0.88,0.28,0.1,,11.4,0.02,12.6,0,1.09,,,19,280,9.8,,0.2,72.0,0.2,44,nd,5,,
"Insalata russa, preparata",,,2.5,9.7,15.9,197,2.1,11.4,1.3,,,1.5,0.3,2.1,49,,,0.07,0.07,0.79,0.43,0.1,,22.2,0.13,12.1,0.2,4.51,,,17,240,21,,0.4,130.0,0.6,59,2.3,7.1,,
"Involtino primavera, fritto",,,6.5,23.1,11.2,224,2.9,5.1,2.7,,,3,1.5,2.5,28,,,0.11,0.06,1.4,0.25,0.12,,23.1,0.22,0.5,0.5,0.82,,,16,160,25,,0.6,610.0,0.9,67,4.4,1,,
Kebab in piadina,,,7.6,14.6,3.4,121,0.6,1.5,1,,,2.2,0.6,1.1,15,,,0.06,0.07,1.58,0.28,0.1,,14.5,0.47,4.9,0.1,1.51,,,13,190,24,,0.9,240.0,0.5,75,nd,3.1,,
Ketchup,,,2.0,26.0,0.4,117,0.1,0.1,0.2,,,24.8,2.8,0.9,0,,,0.06,0.06,1,0.2,0.16,,10,0,15,0,1.54,,,19,480,19,,0.1,1120.0,0.9,40,nd,0.9,,
"Kiwi, crudo",,,0.9,11.0,0.6,58,0.1,0.2,0.3,,,8.9,0.0,2.4,0,,,0.01,0.01,0.27,0.27,0.05,,33,0,75.3,0,2.17,,,13,290,33,,0.1,1.0,0.2,33,0.3,1.7,,
"Lampone, crudo",,,1.2,5.8,0.8,44,0.1,0.2,0.4,,,5.4,0.0,4.3,0,,,0.02,0.04,0.43,0.41,0.05,,25.5,0,20.7,0,0.94,,,20,170,16,,0.2,1.0,0.4,29,0.2,3,,
Landjäger (salamino affumicato),,,26.6,0.0,42.7,491,16.9,19.1,3.5,,,0,3.5,0,86,,,0.23,0.13,5.5,0.7,0.22,,2.5,2,0,1.6,0,,,21,320,21,,3.9,1410.0,1.9,180,11,0.8,,
"Lasagne di carne, preparata",,,8.8,12.4,6.0,141,3,1.9,0.4,,,2.4,0.9,1.4,25,,,0.04,0.08,0.94,0.21,0.09,,9.4,0.24,3.2,0.1,0.65,,,16,160,86,,1.6,340.0,0.9,110,nd,4.9,,
"Lasagne di verdura, preparata",,,4.3,11.2,7.6,133,4.4,2,0.4,,,2.4,1.2,1.1,20,,,0.02,0.09,0.35,0.16,0.05,,5.5,0.12,7.2,0.1,0.45,,,14,130,120,,0.5,470.0,0.3,96,nd,5.5,,
"Latte condensato, non zuccherato",,,6.4,9.3,7.6,131,4.6,1.8,0.4,,,9.3,0.2,0,20,,,0.07,0.37,0.2,0.64,0.06,,6,0.4,2.1,0.1,0.17,,,27,320,240,,0.8,98.0,0.1,190,3,6.7,,
"Latte condensato, zuccherato",,,8.0,54.3,10.0,339,6,2.4,0.5,,,54.3,0.3,0,36,,,0.09,0.43,0.22,0.8,0.07,,7,0.58,2.5,0.2,0.2,,,24,360,280,,0.9,120.0,0.2,250,nd,18,,
Latte di capra,,,2.8,4.2,3.2,57,2,0.7,0.1,,,4.2,0.1,0,11,,,0.02,0.15,0.32,0.23,0.03,,1,0.04,2,0.1,0.08,,,10,200,120,,0.3,32.0,0,87,nd,4.6,,
Latte di cocco,,,2.4,3.1,21.3,214,18.9,0.9,0.2,,,1.7,0.0,0.1,0,,,0.02,0,0.64,0.15,0.03,,14,0,1,0,0.7,,,46,220,18,,0.6,13.0,3.3,96,3,1,,
Latte di  pecora,,,5.5,4.7,7.1,105,4.1,1.7,0.5,,,4.7,0.1,0,27,,,0.08,0.4,0.45,0.36,0.03,,10,0.44,4.2,0.1,0.25,,,18,120,180,,0.5,46.0,0,140,nd,10,,
"Latte intero, in polvere",,,24.7,35.1,26.2,480,15.7,6.2,1.2,,,35.1,0.9,0,70,,,0.27,1.4,0.7,2.7,0.2,,40,1.5,11,1.2,0.5,,,88,1160,1060,,3.1,370.0,0.7,710,8.7,27,,
"Latte intero, pastorizzato",,,3.2,4.7,4.0,68,2.4,0.9,0.2,,,4.7,0.1,0,15,,,0.02,0.21,0.1,0.32,0.03,,5.1,0.33,1,0.1,0.11,,,10,160,120,,0.4,39.0,0,92,1.2,10,,
"Latte intero, standardizzato, 3.5 % di grasso, UHT",,,3.2,5.0,3.5,65,2,0.9,0.1,,,5,0.1,0,13,,,0.01,0.11,0.13,0.36,0.02,,3.2,0.2,0.2,0.1,0.09,,,10,160,110,,0.3,38.0,0,92,1.6,12,,
"Latte intero, UHT",,,3.2,4.6,4.1,68,2.5,1,0.2,,,4.6,0.1,0,16,,,0.02,0.22,0.12,0.37,0.03,,4.3,0.16,1,0.1,0.13,,,10,160,120,,0.4,39.0,0,91,1.1,9.5,,
"Latte macchiato, non zuccherato",,,2.5,3.7,3.2,54,2,0.8,0.1,,,3.6,0.1,0,12,,,0.02,0.17,0.12,0.29,0.02,,3.4,0.13,0.8,0.1,0.1,,,8.6,130,96,,0.3,31.0,0,72,0.8,7.5,,
Latte (media),,,3.2,4.8,2.9,59,1.7,0.7,0.1,,,4.8,0.1,0,11,,,0.02,0.16,0.11,0.34,0.03,,5.1,0.22,0.7,0.1,0.09,,,11,160,120,,0.4,39.0,0,92,1.3,10,,
"Latte parzialmente scremato, pastorizzato",,,3.1,4.7,2.8,56,1.7,0.7,0.1,,,4.7,0.1,0,11,,,0.02,0.19,0.1,0.3,0.02,,5.1,0.27,0.6,0,0.07,,,10,160,120,,0.4,39.0,0,90,1.2,9.2,,
"Latte parzialmente scremato, UHT",,,3.3,4.6,2.8,57,1.7,0.7,0.1,,,4.6,0.1,0,11,,,0.02,0.19,0.12,0.37,0.03,,4.3,0.16,0.5,0.1,0.09,,,10,160,120,,0.4,38.0,0,94,1.2,10,,
"Latte scremato, in polvere",,,34.3,50.5,1.0,348,0.6,0.2,0,,,50.5,1.4,0,3,,,0.34,2.2,1.1,3.5,0.28,,21,2.2,2,0,0.01,,,110,1580,1290,,4.1,560.0,0.8,1020,12,36,,
"Latte scremato, UHT",,,3.3,4.7,0.1,33,0.1,0,0,,,4.7,0.1,0,0,,,0.02,0.16,0.1,0.28,0.03,,5,0.1,0.6,0,0,,,11,160,130,,0.4,39.0,0,97,0.9,3.1,,
"Latte, semiscremato 1.5% di gasso, UHT",,,3.2,4.8,1.5,46,0.9,0.4,0,,,4.8,0.1,0,5,,,0.04,0.2,0.09,0.32,0.05,,9.5,0.25,1.7,0,0.09,,,12,170,120,,0.4,43.0,0,89,1.2,10,,
Latticello,,,3.4,4.0,0.5,34,0.3,0.1,0,,,4,0.1,0,1,,,0.03,0.16,0.1,0.3,0.04,,5,0.2,0.6,0,0.02,,,16,150,110,,0.5,57.0,0.1,90,nd,7.3,,
"Lattuga cappuccio, cruda",,,1.3,1.1,0.4,16,0.1,0,0.2,,,0.7,0.0,1.3,0,,,0.07,0.1,0.5,0.15,0.05,,50.1,0,8.2,0,0.3,,,12,230,41,,0.3,10.0,0.5,28,0.1,0.6,,
"Lattuga iceberg, cruda",,,0.8,2.1,0.2,15,0,0,0.1,,,2.1,0.0,1,0,,,0.04,0.03,0.14,0.09,0.04,,30.9,0,4,0,0.09,,,7.1,180,22,,0.2,6.4,0.3,22,0.2,0,,
"Lattuga (media), crude",,,1.3,1.6,0.3,17,0,0,0.1,,,1.5,0.0,1.3,0,,,0.05,0.07,0.31,0.18,0.06,,49.4,0,10.4,0,0.23,,,13,230,35,,0.2,15.0,0.5,27,0.2,2.9,,
"Lattuga romana, cruda",,,1.2,1.2,0.3,17,0,0,0.2,,,1.2,0.0,2.1,0,,,0.06,0.07,0.31,0.16,0.06,,79.9,0,6.2,0,0.29,,,14,250,33,,0.2,8.0,0.5,30,0.1,0.5,,
Leckerli di Basilea,,,7.5,75.0,7.9,412,0.7,4.8,1.9,,,52,0.0,2.8,0,,,0.06,0.15,0.44,0.18,0.11,,11.4,0,1.1,0,3.82,,,40,180,51,,0.7,2.7,1,98,1.1,0.4,,
"Legumi (media), cotti (senza aggiunta di grassi e sale)",,,9.6,14.7,1.9,127,0.3,0.4,1,,,1,0.0,6.5,0,,,0.16,0.06,0.66,0.24,0.1,,46.8,0,2.2,0,0.18,,,44,350,36,,1.1,1.8,2,150,nd,0.7,,
"Legumi (media), secchi",,,25.1,39.7,4.9,336,0.7,1,2.7,,,2.7,0.0,16.5,0,,,0.65,0.2,2.58,1.14,0.37,,239.7,0,9.5,0,0.52,,,130,1200,96,,3.2,4.0,6,420,nd,1.8,,
Lemon Curd,,,6.4,36.8,16.0,317,8,4.4,1.3,,,36.7,0.2,0.1,203,,,0.05,0.12,0.04,0.99,0.04,,30.8,0.52,8.4,1.5,0.82,,,7.1,96,26,,0.6,74.0,0.9,97,11,18,,
"Lenticchia, decorticata, secca",,,27.0,48.0,1.5,334,0.3,0.3,0.5,,,2.2,0.0,10.4,0,,,0.68,0.18,2.2,0.74,0.32,,88,0,4.7,0,0.29,,,83,900,33,,3,1.4,5.6,390,nd,0.7,,
"Lenticchie, decorticate, cotte (senza aggiunta di grassi e sale)",,,11.0,19.0,0.6,134,0.1,0.1,0.2,,,0.9,0.0,4.3,0,,,0.18,0.06,0.6,0.17,0.09,,18.3,0,1.2,0,0.11,,,30,280,16,,1.1,1.0,2,150,nd,0.3,,
"Lenticchie, intere, cotte (senza aggiunta di grassi e sale)",,,8.8,15.6,0.5,115,0.1,0.1,0.2,,,0.4,0.0,6.2,0,,,0.13,0.04,0.6,0.28,0.06,,27.5,0,1.5,0,0.1,,,31,240,22,,1.2,1.1,2.5,130,nd,0.3,,
"Lenticchie, intere, secche",,,24.4,44.8,1.5,324,0.2,0.3,0.6,,,1.1,0.0,17,0,,,0.53,0.13,2.5,1.39,0.23,,150,0,6.8,0,0.29,,,96,860,57,,3.6,1.7,8,400,nd,0.7,,
"Lepre (media), cruda",,,22.0,0.0,1.9,105,0.6,0.2,0.9,,,0,0.1,0,65,,,0.09,0.06,8.07,0.8,0.3,,5,1,0,0,0.1,,,24,280,14,,2.2,44.0,2.8,210,17,0.6,,
"Lievito di birra, secco",,,47.9,26.5,4.2,354,0.6,1.3,2.1,,,3.2,0.2,9.5,0,,,12,3.8,45,7.2,4.4,,3200,nd,0,0,0.1,,,230,1410,50,,8,77.0,18,1900,nd,4,,
"Lievito per pane, pressato",,,16.7,1.1,1.2,96,0.2,0.4,0.6,,,0,0.1,6.9,0,,,0.83,1.39,9.75,2.29,0.63,,642,0,0,0,0.1,,,41,570,16,,2.4,22.0,2.9,370,1,0.6,,
"Limonata con aromi, zuccherata",,,0.0,9.5,0.0,38,0,0,0,,,9.5,0.0,0,0,,,0,0.02,0.02,0,0,,0,0,0,0,0,,,11,8,5,,0,3.0,0.1,1,nd,1.8,,
"Limone, crudo",,,0.8,2.9,0.6,24,0.1,0,0.3,,,2.5,0.0,2,0,,,0.05,0.02,0.2,0.14,0.05,,11.3,0,54.7,0,0.8,,,16,150,25,,0.1,4.0,0.5,18,1,1.5,,
"Lingua (media di vitello e manzo), cruda",,,16.6,2.8,12.6,191,4.9,5.8,0.8,,,0,0.2,0,104,,,0.14,0.29,4.15,2,0.13,,6,4.5,2.9,0,0.18,,,18,230,9.5,,2.8,83.0,2.9,180,7,2.3,,
Lioner di pollo,,,13.5,0.9,16.4,205,5.1,7.5,2.3,,,0.9,2.3,0,65,,,0.05,0.11,4.6,0.9,0.18,,nd,0.9,36.3,0,0,,,17,210,13,,1.1,920.0,0.5,210,8.6,nd,,
"Liquore all'uovo, 16.5 vol%",,,4.0,28.0,7.0,285,2,2.9,1,,,28,0.0,0,150,,,0.07,0.17,0.06,1.06,0.09,,40,0.5,0.3,2,0.54,,,4,14,14,,0.5,5.0,0.7,50,nd,1,,
"Litchi, crudo",,,1.1,16.1,0.5,77,0,0,0,,,15.7,0.0,2,0,,,0.02,0.01,1.06,0.06,0.12,,28.3,0,19.2,0,0.08,,,18,200,3.6,,0.2,5.0,0.3,27,nd,1.6,,
"Lonza affumicata, cruda",,,21.7,0.5,7.5,156,3.3,3.3,0.6,,,0,6.2,0,51,,,0.66,0.16,2.2,0.38,0.47,,2,1,0,0,0.2,,,54,240,32,,1.1,2470.0,1.5,98,nd,3.2,,
"Luccio, crudo",,,18.4,0.0,0.8,81,0.2,0.1,0.3,,,0,0.2,0,63,,,0.09,0.06,1.6,0.24,0.15,,6,2,3.8,1.4,0.6,,,28,370,22,,0.7,75.0,0.2,220,28,5.8,,
Luganiga ,,,21.7,0.5,22.4,292,8.3,10.6,2.1,,,0.5,2.5,0,68,,,0.71,0.22,5.17,0.63,0.42,,2.7,2.49,58.4,0,0.48,,,25,300,3.8,,2.4,990.0,1.3,150,nd,1.2,,
"Lumaca alle nocciole, pasta lievitata",,,12.2,54.9,18.7,445,5.7,9.6,1.9,,,12.9,1.2,3.8,61,,,0.33,0.19,1.51,0.76,0.21,,58.3,0.17,0.5,0.4,3.12,,,42,300,69,,1.2,470.0,1.6,170,nd,6.5,,
"Maccheroni dell'alpigiano, preparati",,,6.0,17.8,9.0,180,5.3,2.1,0.5,,,1.3,1.1,1.7,26,,,0.04,0.09,0.69,0.25,0.08,,10.2,0.22,4.9,0.2,0.21,,,21,170,120,,0.8,440.0,0.3,120,nd,6.6,,
"Macedonia di frutta, con edulcorante, in scatola, sgocciolata",,,0.7,9.5,0.2,47,0,0,0.1,,,8.4,0.0,2,0,,,0.02,0.02,0.35,0.12,0.02,,4.8,0,4.4,0,0.56,,,8,110,8.7,,0.1,1.0,0.2,16,0.9,2,,
"Macedonia di frutta, sciroppata, in scatola, sgocciolata",,,0.6,17.3,0.2,77,0,0,0.1,,,16.2,0.0,1.8,0,,,0.01,0.02,0.32,0.11,0.02,,4.5,0,4.1,0,0.52,,,7.4,100,8.2,,0.1,1.0,0.1,15,0.9,1.8,,
"Macinato, vegano, a base di proteine di soia o pisello, crudo",,,14.8,5.0,8.4,167,2.3,3.4,1.7,,,3.2,1.1,6.2,0,,,0.14,0.09,0.86,0.23,0.07,,34.6,0,0.5,0.3,1.35,,,65,570,99,,1.6,430.0,3,220,5.8,10,,
"Maiale, bistecca di collo, crudo",,,18.9,0.0,14.1,203,5.5,6.5,1.4,,,0,0.1,0,60,,,0.9,0.1,4.05,0.89,0.44,,2,0.7,0,0.4,0.27,,,18,330,3.8,,2.8,47.0,0.9,180,16,1.1,,
"Maiale, carne macinata, cruda",,,20.5,0.0,8.5,159,3.1,4.2,0.8,,,0,0.1,0,63,,,0.84,0.16,4.93,0.7,0.39,,4,0.8,0,0.4,0.27,,,19,330,4.2,,2.7,46.0,1.1,180,nd,1,,
"Maiale, collo, bistecca, cotto in padella (senza aggiunta di grassi o sale)",,,26.4,0.0,16.6,255,6.4,7.7,1.7,,,0,0.1,0,88,,,0.66,0.13,4.47,1.05,0.39,,2.5,0.82,0,0.5,0.34,,,23,290,5,,4.1,59.0,1.3,220,24,1.7,,
"Maiale, costine, crude",,,17.9,0.0,18.6,239,7.2,8.9,1.8,,,0,0.1,0,59,,,0.7,0.31,5,0.89,0.51,,2,0.7,0,0.4,0.27,,,19,310,6,,2.2,54.0,0.7,170,nd,1.1,,
"Maiale, cotoletta, cotta in padella (senza aggiunta di grassi o sale)",,,31.3,0.0,12.8,240,4.8,5.8,1.3,,,0,0.1,0,86,,,0.65,0.21,5.76,0.97,0.65,,2.6,0.86,0,0.5,0.35,,,27,320,6.8,,2.2,56.0,0.6,260,26,1.7,,
"Maiale, cotoletta, cruda",,,21.4,0.0,10.4,179,3.9,4.7,1,,,0,0.1,0,56,,,0.84,0.16,4.99,0.79,0.7,,2,0.7,0,0.4,0.27,,,21,350,4.9,,1.4,43.0,0.4,200,17,1.1,,
"Maiale, fegato, crudo ",,,20.7,0.9,4.9,131,1.7,0.5,1.4,,,0,0.2,0,354,,,0.31,3.2,16,6.8,0.59,,136,39,23,0,0.6,,,23,360,7.6,,6.5,77.0,18,410,56,14,,
"Maiale, fesa francese, cruda",,,22.6,0.0,2.7,115,0.7,1,0.4,,,0,0.2,0,63,,,0.8,0.19,4.3,0.68,0.39,,9,1,0,0,0.57,,,21,290,9,,2.6,72.0,1.7,170,11,1,,
"Maiale, fesa francese, fettina, cotta in padella (senza aggiunta di grassi o sale)",,,33.0,0.0,3.3,162,0.9,1.2,0.4,,,0,0.2,0,97,,,0.62,0.25,4.96,0.84,0.36,,11.8,1.23,0,0,0.75,,,27,270,12,,4,94.0,2.6,220,18,1.5,,
"Maiale, filetto, cotto in padella (senza aggiunta di grassi o sale)",,,29.3,0.0,4.0,153,1.6,1.8,0.3,,,0,0.4,0,90,,,0.69,0.31,4.48,1,0.38,,4.7,0.78,0,0.8,0.12,,,30,350,10,,2.8,150.0,1.7,270,nd,1.4,,
"Maiale, filetto, crudo",,,22.2,0.0,3.6,121,1.4,1.6,0.3,,,0,0.3,0,65,,,1,0.26,4.3,0.9,0.45,,4,0.7,0,0.7,0.1,,,25,420,8,,2,130.0,1.2,230,nd,1,,
"Maiale, geretto, brasato (senza aggiunta di grassi o sale)",,,36.6,0.9,9.9,239,3.5,4.4,1,,,0,0.1,0,108,,,0.61,0.26,3.79,0.53,0.34,,3.2,1.85,0,0,0.59,,,25,250,2.6,,2.4,57.0,1.7,170,nd,1.5,,
"Maiale, geretto, crudo",,,25.6,0.7,7.6,173,2.7,3.4,0.8,,,0,0.2,0,70,,,0.89,0.23,4.93,0.69,0.49,,3,2,0,0,0.45,,,25,300,2,,2,74.0,1.1,170,nd,1,,
"Maiale, girello, crudo",,,20.6,0.0,4.9,127,1.7,2.5,0.6,,,0,0.1,0,65,,,0.84,0.16,6.39,0.89,0.54,,2,0.7,0,0.4,0.27,,,19,350,3.7,,2.5,45.0,0.7,190,nd,1.1,,
"Maiale, lonza, cruda",,,22.9,0.0,5.1,138,2,2.4,0.6,,,0,0.1,0,56,,,0.9,0.1,4.3,0.89,0.59,,2,0.7,0,0.4,0.27,,,21,370,3.7,,1.3,38.0,0.4,200,13,1.2,,
"Maiale, sminuzzato, cotto in padella (senza aggiunta di grassi o sale)",,,29.8,0.0,6.4,176,1.9,2.6,0.7,,,0,0.2,0,97,,,0.44,0.16,4.74,0.92,0.6,,2.5,0.82,0,0.5,0.34,,,25,300,5.7,,3.5,60.0,1,240,15,1.4,,
"Maiale, sminuzzato, crudo",,,21.3,0.0,5.4,134,1.6,2.2,0.6,,,0,0.1,0,66,,,0.6,0.13,4.3,0.78,0.68,,2,0.7,0,0.4,0.27,,,20,340,4.3,,2.4,48.0,0.7,190,10,1,,
"Maiale, spalla, arrostita al forno, ben cotta (senza aggiunta di grassi o sale)",,,32.5,0.0,10.2,221,2.1,2.8,0.8,,,0,0.2,0,101,,,0.58,0.37,4.39,0.6,0.44,,3.2,1.06,0,0,0.51,,,28,260,9.3,,7.4,83.0,1.6,170,nd,1.4,,
"Maiale, spalla, arrostita al forno, cottura media (senza aggiunta di grassi o sale)",,,29.6,0.0,9.3,202,1.9,2.5,0.7,,,0,0.2,0,92,,,0.53,0.34,4,0.55,0.4,,2.9,0.97,0,0,0.46,,,26,240,8.5,,6.7,75.0,1.5,150,nd,1.3,,
"Maiale, spalla, arrosto, crudo ",,,24.6,0.0,9.2,181,1.9,2.5,0.7,,,0,0.2,0,73,,,0.7,0.31,4.05,0.54,0.5,,2.7,0.9,0,0,0.43,,,23,260,8.1,,5.3,68.0,1.3,140,nd,1,,
