name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol,caffeine_milli,vitamin_a,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b7_micro,vitamin_b9,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,vitamin_k_micro,manganese_milli,magnesium,potassium,calcium,copper_milli,zinc,sodium,iron,phosphorus,selenium,iodine,package_weight,serving_weight
"Agnello, lombata, cruda (Australia, Nuova Zelanda)",,,21.8,0.0,3.3,117,1.3,1.0,0.3,,,0.0,0.1,0.0,0.072,,,0.00017999999999999998,5.9999999999999995e-05,0.0067,0.00092,0.00051,,6e-06,3.6099999999999997e-06,0.0,2.8999999999999998e-06,0.0005,,,0.023,0.33,0.0038,,0.0023,0.044,0.0019,0.2,8.7e-06,8.000000000000001e-07,,
"Agnello (media, senza interiora e cotoletta), crudo",,,20.5,0.0,6.1,137,2.7,2.1,0.5,,,0.0,0.1,0.0,0.067,,,0.00017,0.0001,0.00656,0.0007700000000000001,0.00038,,1.05e-05,3.2599999999999997e-06,0.0,3.7999999999999996e-06,0.0004,,,0.022,0.31,0.0063,,0.0033,0.058,0.0017,0.19,6.7e-06,7e-07,,
"Agnello, spezzatino, crudo (Svizzera)",,,19.6,0.0,8.4,154,3.9,2.9,0.7,,,0.0,0.2,0.0,0.066,,,0.00017999999999999998,5.9999999999999995e-05,0.00652,0.00057,0.00035999999999999997,,6e-06,3.6099999999999997e-06,0.0,6.1e-06,0.0005,,,0.018,0.31,0.0046,,0.0043,0.06,0.0013,0.17,7.4e-06,7e-07,,
"Agrumi (media), crudi",,,0.8,7.5,0.3,40,0.0,0.1,0.1,,,7.0,0.0,2.2,0.0,,,8e-05,2.9999999999999997e-05,0.00031,0.00017999999999999998,5e-05,,1.75e-05,0.0,0.0476,0.0,0.0003,,,0.013,0.16,0.034,,0.0001,0.001,0.0003,0.028,1.5e-06,1.1e-06,,
"Albicocca, con edulcorante, in scatola, sgocciolata",,,0.9,8.2,0.1,40,0.0,0.1,0.0,,,6.1,0.0,1.4,0.0,,,2e-05,2e-05,0.00034,0.00016,5e-05,,3.2000000000000003e-06,0.0,0.0016,0.0,0.00074,,,0.0076,0.18,0.016,,0.0001,0.0,0.0002,0.02,8.000000000000001e-07,6e-07,,
"Albicocca, cruda",,,0.8,9.0,0.1,44,0.0,0.1,0.0,,,6.7,0.0,1.7,0.0,,,2e-05,2e-05,0.00038,0.00017999999999999998,5.9999999999999995e-05,,5.6e-06,0.0,0.0036,0.0,0.00065,,,0.008400000000000001,0.26,0.015,,0.0001,0.0,0.0002,0.022,7e-07,5e-07,,
"Albicocca, sciroppata, in scatola, sgocciolata",,,0.9,13.7,0.1,62,0.0,0.1,0.0,,,13.3,0.0,1.4,0.0,,,2e-05,0.0,0.00011,0.00011999999999999999,2e-05,,6.9e-06,0.0,0.0022,0.0,0.00045,,,0.004900000000000001,0.14,0.018,,0.0001,0.009699999999999999,0.0001,0.011,2.0000000000000002e-07,5e-07,,
"Albicocche, cotte, sgocciolate (senza aggiunta di zucchero)",,,1.0,9.0,0.2,45,0.0,0.1,0.0,,,6.7,0.0,1.7,0.0,,,2e-05,2e-05,0.00038,0.00017999999999999998,5e-05,,3.5e-06,0.0,0.0018,0.0,0.00082,,,0.008400000000000001,0.2,0.018,,0.0001,0.0,0.0002,0.022,9.000000000000001e-07,6e-07,,
"Albicocche, secche",,,2.9,59.1,0.5,239,0.2,0.1,0.2,,,34.3,0.0,8.3,0.0,,,1e-05,4e-05,0.00269,0.00058,0.00015,,8.900000000000001e-06,0.0,0.0002,0.0,0.004,,,0.05,1.37,0.082,,0.0004,0.011,0.0014,0.11,2.2e-06,2.7e-06,,
"Albume d'uovo, crudo",,,10.8,0.4,0.0,45,0.0,0.0,0.0,,,0.4,0.5,0.0,0.0,,,2e-05,0.00041999999999999996,4e-05,0.00028000000000000003,4e-05,,1e-05,3.3e-07,0.0,0.0,0.0,,,0.011,0.15,0.0050999999999999995,,0.0,0.19,0.0,0.012,1.2e-05,7.5e-06,,
"Alghe, Nori, secche",,,31.5,10.5,1.6,255,0.4,0.2,0.7,,,0.5,5.0,36.3,0.0,,,0.00058,0.00191,0.0058200000000000005,0.00025,0.00053,,2.17e-05,0.0,0.0573,6e-07,0.00287,,,0.49,1.73,0.32,,0.0045,1.98,0.037,0.52,5.1e-05,0.0051,,
"Amaranto, seme, cotto (senza aggiunta di grassi e sale)",,,5.0,18.1,2.1,119,0.4,0.5,0.8,,,0.5,0.0,3.5,0.0,,,2e-05,5.9999999999999995e-05,0.00034,0.00027,0.00011,,1.62e-05,0.0,0.001,0.0,0.0004,,,0.084,0.15,0.058,,0.0012,0.0019,0.003,0.18,0.0,8.000000000000001e-07,,
"Amaranto, seme, crudo",,,15.8,56.8,7.0,376,1.5,1.7,2.8,,,1.7,0.0,11.0,0.0,,,8e-05,0.00019,0.0012,0.00095,0.00053,,6.429999999999999e-05,0.0,0.004200000000000001,0.0,0.0011899999999999999,,,0.25,0.48,0.16,,0.0037,0.004,0.009,0.56,0.0,2.5e-06,,
Amaretti (biscotti alle mandorle),,,8.8,76.7,13.0,464,1.1,8.3,3.0,,,76.4,0.1,2.6,0.0,,,4e-05,0.00031,0.00047999999999999996,0.00017,4e-05,,1.5e-05,7e-08,0.0001,0.0,0.00633,,,0.062,0.22,0.069,,0.0008,0.042,0.0009,0.13,3.2000000000000003e-06,1.7e-06,,
Amaretto alle nocciole,,,12.2,37.5,37.0,544,2.6,29.0,3.8,,,33.0,0.2,6.0,0.0,,,0.00029,0.0001,0.00083,0.0010400000000000001,0.00032,,4.86e-05,6e-08,0.0012,0.0,0.0099,,,0.1,0.48,0.1,,0.0018,0.085,0.0023,0.2,2.6e-06,5.5e-06,,
Amido di frumento,,,0.4,85.8,0.1,348,0.0,0.0,0.1,,,0.0,0.0,1.2,0.0,,,0.0,0.0,1e-05,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.004,0.016,0.0,,0.0001,0.002,0.0,0.02,0.0,0.0,,
Anacardi,,,21.5,23.2,48.1,619,8.2,29.1,8.7,,,3.1,0.0,3.6,0.0,,,0.0005899999999999999,5.9999999999999995e-05,0.0011,0.0012,0.00041999999999999996,,4.55e-05,0.0,0.0005,0.0,0.00028000000000000003,,,0.27,0.66,0.04,,0.004,0.0092,0.005900000000000001,0.54,1.5e-05,5e-06,,
"Ananas, con edulcorante, in scatola, sgocciolata",,,0.5,9.4,0.1,42,0.0,0.0,0.0,,,8.4,0.0,1.0,0.0,,,4e-05,1e-05,0.00016,0.0001,5e-05,,4.7e-06,0.0,0.022600000000000002,0.0,2e-05,,,0.0088,0.073,0.013,,0.0001,0.0006,0.0001,0.0048,3e-07,1.4e-06,,
"Ananas, crudo",,,0.5,11.7,0.1,52,0.0,0.0,0.0,,,10.5,0.0,1.2,0.0,,,7.000000000000001e-05,2e-05,0.0002,0.00013000000000000002,7.000000000000001e-05,,9.4e-06,0.0,0.0565,0.0,2e-05,,,0.011,0.12,0.014,,0.0001,0.001,0.0002,0.006,3e-07,1.4e-06,,
"Ananas, in succo d'ananas, in scatola, non sgocciolato",,,0.4,13.6,0.1,59,0.0,0.0,0.0,,,12.6,0.0,0.9,0.0,,,5.9999999999999995e-05,1e-05,0.0002,5.9999999999999995e-05,5.9999999999999995e-05,,5e-06,0.0,0.005,0.0,1e-05,,,0.012,0.13,0.01,,0.0001,0.0002,0.0002,0.0070999999999999995,1.0000000000000001e-07,1.0000000000000001e-07,,
"Ananas, in succo d'ananas, in scatola, sgocciolato",,,0.5,13.6,0.1,60,0.0,0.0,0.0,,,12.8,0.0,1.4,0.0,,,5.9999999999999995e-05,0.0,0.0002,7.000000000000001e-05,8e-05,,5e-06,0.0,0.005,0.0,2e-05,,,0.012,0.13,0.011,,0.0001,0.001,0.0002,0.0078,1.0000000000000001e-07,3e-07,,
"Ananas, sciroppato, in scatola, sgocciolata",,,0.5,15.9,0.1,70,0.0,0.0,0.0,,,15.9,0.0,1.6,0.0,,,2.9999999999999997e-05,0.0,0.0002,4e-05,5e-05,,5e-06,0.0,0.0052,0.0,2e-05,,,0.011,0.095,0.0064,,0.0001,0.0019,0.0001,0.0048,1.0000000000000001e-07,3e-07,,
"Anguria, cruda",,,0.7,8.3,0.2,39,0.1,0.0,0.1,,,7.9,0.0,0.5,0.0,,,2.9999999999999997e-05,2e-05,0.00026000000000000003,0.00017999999999999998,5.9999999999999995e-05,,2.0399999999999998e-05,0.0,0.0058,0.0,0.0,,,0.011,0.1,0.006,,0.0001,0.0,0.0002,0.009699999999999999,1.3e-06,1e-05,,
Arachide,,,26.1,14.8,49.1,623,8.4,25.5,12.9,,,5.9,0.0,8.6,0.0,,,0.0006,0.00043,0.012,0.00248,2e-05,,0.0001017,0.0,0.0,0.0,0.0028799999999999997,,,0.16,0.71,0.065,,0.004,0.018,0.0016,0.38,3e-05,1.3e-05,,
Arachide ricoperta di cioccolato,,,9.5,55.9,25.0,498,9.9,12.7,1.2,,,50.5,0.1,5.9,0.0,,,0.00034,0.00017,0.00229,0.00078,2.9999999999999997e-05,,8.04e-05,0.0,0.0,8.000000000000001e-07,0.00232,,,0.095,0.5,0.1,,0.0014,0.047,0.0029,0.23,0.0,0.0,,
"Arachide, tostata, salata",,,26.2,15.0,50.0,631,8.6,24.7,12.4,,,4.2,1.3,8.0,0.0,,,0.00014000000000000001,7.000000000000001e-05,0.0124,0.00117,0.00043,,6.659999999999999e-05,0.0,0.0005,0.0,0.0025,,,0.17,0.53,0.047,,0.0029,0.53,0.0012,0.24,4.8e-06,5.7000000000000005e-06,,
"Arachide, tostata, senza sale",,,26.8,11.3,51.9,637,7.9,26.2,9.8,,,2.5,0.0,8.7,0.0,,,0.00015,0.0002,0.0144,0.00101,0.00047,,9.7e-05,0.0,0.0,0.0,0.0049299999999999995,,,0.18,0.63,0.058,,0.0028,0.008,0.0016,0.36,0.0,0.0,,
"Arancia, cruda",,,0.8,8.0,0.2,45,0.0,0.1,0.1,,,7.6,0.0,2.7,0.0,,,8.999999999999999e-05,2.9999999999999997e-05,0.00035,0.00017999999999999998,5e-05,,1.88e-05,0.0,0.0509,0.0,0.00019,,,0.015,0.18,0.045,,0.0002,0.0,0.0003,0.038,1.2e-06,1e-06,,
"Asparago, bianco, crudo",,,2.4,2.5,0.3,26,0.1,0.0,0.2,,,1.9,0.0,1.8,0.0,,,8.999999999999999e-05,0.00023,0.00098,0.00016,5.9999999999999995e-05,,6.12e-05,0.0,0.0177,0.0,0.00113,,,0.0089,0.19,0.016,,0.0004,0.0018,0.0004,0.041,6e-07,4e-06,,
"Asparago (bianco o verde), al vapore (senza aggiunta di sale)",,,2.0,2.7,0.3,25,0.1,0.0,0.2,,,1.8,0.0,1.7,0.0,,,8.999999999999999e-05,0.00016,0.00049,0.00019,7.000000000000001e-05,,4.76e-05,0.0,0.0111,0.0,0.00113,,,0.009800000000000001,0.19,0.015,,0.0005,0.0018,0.0003,0.048,9.000000000000001e-07,4.8e-06,,
"Asparago (bianco o verde), crudo",,,2.2,2.8,0.3,26,0.1,0.0,0.2,,,1.9,0.0,1.8,0.0,,,0.00011999999999999999,0.00017999999999999998,0.00061,0.00022,8e-05,,7.94e-05,0.0,0.0148,0.0,0.00113,,,0.011,0.22,0.016,,0.0005,0.0021000000000000003,0.0004,0.05,1e-06,5e-06,,
"Asparago, verde, crudo",,,1.9,3.1,0.3,26,0.1,0.0,0.2,,,1.9,0.0,1.8,0.0,,,0.00013000000000000002,0.00011999999999999999,0.00023999999999999998,0.00027,0.00011,,9.85e-05,0.0,0.0125,0.0,0.002,,,0.013,0.25,0.017,,0.0006,0.002,0.0004,0.059,6e-07,4e-06,,
"Avocado, crudo",,,1.6,1.2,15.1,158,2.8,7.7,1.7,,,1.1,0.0,5.5,0.0,,,5e-05,0.00011,0.00122,0.00094,0.00014000000000000001,,5.79e-05,0.0,0.0037,0.0,0.0019399999999999999,,,0.029,0.43,0.015,,0.0005,0.0024,0.0005,0.045,0.0,0.0,,
"Bacca di sambuco nero, cruda",,,2.5,7.4,1.7,63,0.1,0.1,1.1,,,7.4,0.0,4.0,0.0,,,7.000000000000001e-05,7.000000000000001e-05,0.0016,0.00016,0.00025,,1.7e-05,0.0,0.029,0.0,0.001,,,0.03,0.3,0.037,,0.0002,0.001,0.0016,0.057,0.0,3e-06,,
"Bacche (media), cotte (senza aggiunta di zucchero),",,,0.9,5.9,0.5,38,0.1,0.1,0.3,,,5.5,0.0,3.1,0.0,,,1e-05,2.9999999999999997e-05,0.0003,0.00017,2.9999999999999997e-05,,1.53e-05,0.0,0.019899999999999998,0.0,0.0007,,,0.011,0.095,0.02,,0.0001,0.0009,0.0003,0.021,4.0000000000000003e-07,1.5e-06,,
"Bacche (media), crude",,,0.9,7.0,0.5,43,0.1,0.1,0.3,,,6.6,0.0,3.7,0.0,,,2e-05,2.9999999999999997e-05,0.00035,0.0002,4e-05,,2.9100000000000003e-05,0.0,0.047299999999999995,0.0,0.00067,,,0.013,0.15,0.02,,0.0001,0.0014,0.0003,0.025,4.0000000000000003e-07,1.4e-06,,
"Bami Goreng, preparato",,,13.5,13.1,2.4,130,0.3,1.3,0.5,,,1.3,1.0,0.9,0.044,,,0.00011,8e-05,0.00357,0.00032,0.00014000000000000001,,5e-06,5.0000000000000004e-08,0.0116,3e-07,0.00041,,,0.018,0.2,0.009,,0.0006,0.4,0.0007,0.12,2.2e-05,1.5e-06,,
"Banana, cruda",,,1.1,19.7,0.2,90,0.1,0.0,0.1,,,15.6,0.0,2.7,0.0,,,5e-05,2.9999999999999997e-05,0.0006,0.00023,0.00025,,2.5600000000000002e-05,0.0,0.0119,0.0,0.0,,,0.028,0.32,0.0050999999999999995,,0.0001,0.0,0.0002,0.029,5e-07,3e-06,,
"Banana, secca",,,3.0,60.2,1.0,273,0.4,0.1,0.2,,,43.7,0.0,5.5,0.0,,,0.0001,0.00017999999999999998,0.002,0.00054,0.0008100000000000001,,3.3299999999999996e-05,0.0,0.004,0.0,0.0006,,,0.09,1.15,0.02,,0.0006,0.008,0.0013,0.075,0.0,8.1e-06,,
"Barbabietola, al vapore (senza aggiunta di sale)",,,2.0,10.0,0.4,56,0.1,0.0,0.2,,,10.0,0.1,2.7,0.0,,,2e-05,5e-05,0.0002,0.00016,4e-05,,6.829999999999999e-05,0.0,0.0048,0.0,0.0001,,,0.021,0.44,0.021,,0.0004,0.047,0.0003,0.026,2.0000000000000002e-07,6e-07,,
"Barbabietola, cruda",,,1.7,8.4,0.3,48,0.0,0.0,0.1,,,8.4,0.1,2.3,0.0,,,2e-05,4e-05,0.0002,0.00015,4e-05,,9.1e-05,0.0,0.0048,0.0,8e-05,,,0.02,0.41,0.018,,0.0003,0.047,0.0003,0.022,2.0000000000000002e-07,5e-07,,
"Barretta ai cereali, con copertura di cioccolato",,,8.7,57.9,20.3,460,10.9,6.6,2.0,,,37.0,0.4,5.7,0.004,,,0.00017,0.00019,0.00106,0.00035999999999999997,0.00014000000000000001,,2.16e-05,0.0,0.0025,0.0,0.00103,,,0.067,0.45,0.11,,0.0016,0.15,0.0023,0.21,0.0,7.2000000000000005e-06,,
"Barretta ai cereali, senza copertura o ripieno",,,8.2,64.0,13.0,418,5.5,4.4,2.2,,,32.1,0.4,6.0,0.0,,,0.00019,7.000000000000001e-05,0.00136,0.0004,0.00017,,2.2800000000000002e-05,0.0,0.0017,0.0,0.00113,,,0.062,0.27,0.029,,0.0014,0.18,0.0022,0.18,0.0,1.8000000000000001e-06,,
"Basilico, fresco",,,3.1,5.1,0.8,46,0.1,0.0,0.4,,,5.0,0.0,3.1,0.0,,,8e-05,0.00031,0.0011,0.0002,0.00017999999999999998,,5e-05,0.0,0.026,0.0,0.001,,,0.011,0.3,0.25,,0.0007,0.009,0.0055,0.037,0.0,9.000000000000001e-07,,
Bastoncini alle nocciole,,,10.5,47.0,36.6,567,12.5,17.7,3.1,,,22.6,0.1,3.7,0.14,,,0.00019,8e-05,0.00046,0.0008900000000000001,0.0002,,2.95e-05,2.9e-07,0.0005,8.000000000000001e-07,0.00511,,,0.055,0.28,0.061,,0.0015,0.056,0.0019,0.18,5.6e-06,1.1e-05,,
Bastoncini di pasta sfoglia ,,,7.1,40.4,32.9,490,15.0,11.6,4.0,,,0.3,2.6,1.8,0.045,,,8.999999999999999e-05,2.9999999999999997e-05,0.00022,0.00022,8.999999999999999e-05,,4.8e-06,1e-08,0.0,9.000000000000001e-07,0.0030499999999999998,,,0.021,0.12,0.014,,0.0007,1.04,0.0009,0.079,1.4e-06,1.5e-06,,
"Bastoncino di pesce, impanato e prefritto",,,15.5,15.5,11.9,232,0.9,6.8,3.5,,,0.1,0.6,0.7,0.047,,,7.000000000000001e-05,4e-05,0.0014,0.0,0.00011999999999999999,,8.5e-06,8.8e-07,0.0,9.000000000000001e-07,0.00127,,,0.019,0.3,0.01,,0.0005,0.25,0.0004,0.14,1.8e-05,8.9e-05,,
"Bastoncino di pesce (impanato e prefritto), cotto al forno (senza aggiunta di grasso)",,,16.7,17.6,12.4,251,1.0,7.1,3.6,,,0.1,0.6,0.8,0.053,,,5.9999999999999995e-05,4e-05,0.00132,0.0,0.00011999999999999999,,7.7e-06,9.000000000000001e-07,0.0,8.000000000000001e-07,0.00135,,,0.019,0.29,0.012,,0.0005,0.24,0.0004,0.15,2.1e-05,0.0001,,
"Bastoncino di pesce (impanato e prefritto), cotto in olio di colza HOLL",,,16.0,16.8,18.9,302,1.4,12.0,4.4,,,0.1,0.6,0.8,0.051,,,5.9999999999999995e-05,4e-05,0.0013700000000000001,0.0,0.0001,,7.4e-06,8.6e-07,0.0,8.000000000000001e-07,0.00164,,,0.018,0.28,0.011,,0.0005,0.23,0.0004,0.14,2e-05,9.6e-05,,
Berner Hobelkäse (rotoli di formaggio),,,30.0,0.0,41.2,491,24.7,9.7,1.9,,,0.0,1.7,0.0,0.0,,,0.0,0.0005600000000000001,0.0,0.00043,0.0,,0.0,8.3e-07,0.0,8.000000000000001e-07,0.0,,,0.0,0.0,0.0,,0.0,0.69,0.0,0.0,0.0,0.0,,
"Bevanda a base di avena, naturale",,,0.5,7.8,1.5,47,0.2,0.5,0.7,,,3.6,0.1,0.2,0.0,,,2.9999999999999997e-05,1e-05,5.9999999999999995e-05,0.00015,1e-05,,2.3e-06,0.0,0.0,0.0,0.00051,,,0.004200000000000001,0.03,0.001,,0.0,0.04,0.0,0.011,2.0000000000000002e-07,4.0000000000000003e-07,,
"Bevanda a base di avena, naturale, arricchita di calcio e vitamine",,,0.5,7.8,1.5,48,0.2,0.5,0.7,,,3.6,0.1,0.9,0.0,,,2.9999999999999997e-05,0.00015,5.9999999999999995e-05,0.00015,1e-05,,2.3e-06,2.6e-07,0.0,9.000000000000001e-07,0.00051,,,0.004200000000000001,0.03,0.12,,0.0,0.04,0.0,0.029,2.0000000000000002e-07,8.7e-06,,
"Bevanda a base di cocco, naturale",,,0.4,2.8,1.0,22,0.8,0.0,0.0,,,1.9,0.1,0.1,0.0,,,0.0,0.0,0.0001,2.9999999999999997e-05,0.0,,5e-07,0.0,0.0,0.0,0.0,,,0.005900000000000001,0.072,0.0027,,0.0,0.034,0.0001,0.0039,4.0000000000000003e-07,6e-07,,
"Bevanda a base di cocco, naturale, arricchita di calcio e vitamine",,,0.4,2.8,1.0,22,0.8,0.0,0.0,,,1.9,0.1,0.1,0.0,,,0.0,0.0,0.0001,2.9999999999999997e-05,0.0,,5e-07,3.8e-07,0.0,8.000000000000001e-07,0.0,,,0.005900000000000001,0.072,0.12,,0.0,0.034,0.0001,0.07,4.0000000000000003e-07,6e-07,,
"Bevanda a base di mandorla, naturale",,,1.1,1.3,2.6,33,0.2,1.6,0.5,,,1.3,0.1,0.3,0.0,,,1e-05,2e-05,0.00016,2e-05,0.0,,1.8999999999999998e-06,0.0,0.0,0.0,0.00086,,,0.0095,0.034,0.012,,0.0001,0.036,0.0001,0.016,2.0000000000000002e-07,4.0000000000000003e-07,,
"Bevanda a base di mandorla, naturale, arricchita con calcio e vitamine",,,1.1,1.3,2.6,33,0.2,1.6,0.5,,,1.3,0.1,0.3,0.0,,,1e-05,0.00020999999999999998,0.00016,2e-05,0.0,,1.8999999999999998e-06,3.8e-07,0.0,8.000000000000001e-07,0.0018,,,0.0095,0.034,0.12,,0.0001,0.036,0.0001,0.043,2.0000000000000002e-07,4.0000000000000003e-07,,
"Bevanda a base di riso, naturale",,,0.2,10.3,1.3,54,0.1,0.4,0.6,,,2.8,0.0,0.1,0.0,,,1e-05,0.0,0.00013000000000000002,0.00013000000000000002,0.0,,1.6000000000000001e-06,0.0,0.0,0.0,0.00046,,,0.0068,0.031,0.005,,0.0001,0.015,0.0,0.0070999999999999995,1.0000000000000001e-07,1e-06,,
"Bevanda a base di riso, naturale, arricchita di calcio",,,0.2,10.3,1.3,54,0.1,0.4,0.6,,,2.8,0.0,0.1,0.0,,,1e-05,0.0,0.00013000000000000002,0.00013000000000000002,0.0,,1.6000000000000001e-06,0.0,0.0,0.0,0.00046,,,0.0068,0.031,0.12,,0.0001,0.015,0.0001,0.0070999999999999995,1.0000000000000001e-07,2.1000000000000002e-06,,
"Bevanda a base di soia, naturale",,,3.6,1.5,2.1,40,0.3,0.4,1.1,,,1.4,0.1,0.6,0.0,,,4e-05,1e-05,0.00017,0.00011999999999999999,4e-05,,1.77e-05,0.0,0.0,0.0,0.00020999999999999998,,,0.02,0.16,0.012,,0.0003,0.023,0.0005,0.05,1e-06,1.3e-06,,
"Bevanda a base di soia, naturale, arricchita di calcio e vitamine",,,3.6,1.5,2.1,40,0.3,0.4,1.1,,,1.4,0.1,0.6,0.0,,,4e-05,0.00016,0.00017,0.00011999999999999999,4e-05,,1.77e-05,2.9e-07,0.0,6e-07,0.00020999999999999998,,,0.02,0.16,0.12,,0.0003,0.023,0.0005,0.081,1e-06,1.3e-06,,
"Bevanda al cacao, con zucchero, polvere",,,6.5,78.5,3.4,386,2.0,1.1,0.1,,,73.5,0.2,7.7,0.0,,,2.9999999999999997e-05,5.9999999999999995e-05,0.0005899999999999999,2e-05,0.0001,,1.26e-05,0.0,0.0,0.0,7.000000000000001e-05,,,0.16,1.04,0.045,,0.002,0.08,0.013,0.21,0.0,1e-06,,
"Bevanda al cacao, con zucchero, preparata (con latte)",,,3.4,10.0,3.0,81,1.7,0.7,0.1,,,9.6,0.1,0.5,0.01,,,2e-05,0.00016,0.00015,0.00032,2.9999999999999997e-05,,5.6e-06,2.1e-07,0.0017,1.0000000000000001e-07,8.999999999999999e-05,,,0.021,0.22,0.11,,0.0005,0.042,0.0009,0.1,0.0,9.699999999999999e-06,,
"Bevanda al malto e cacao, arricchita di vitamine e minerali, polvere (Media di prodotti commerciali)",,,10.7,76.4,1.8,372,0.8,0.6,0.1,,,47.4,0.5,3.9,0.004,,,0.0011,0.00138,0.016,0.006,0.0014299999999999998,,0.0002,2.63e-06,0.08,3.7999999999999996e-06,0.012,,,0.24,0.66,0.46,,0.0015,0.19,0.014,0.19,0.0,2.8e-06,,
"Bevanda al malto e cacao, arricchita di vitamine e minerali, preparata (con latte)",,,3.7,9.8,2.9,80,1.7,0.7,0.1,,,7.8,0.1,0.3,0.011,,,0.0001,0.00025,0.00122,0.00073,0.00011999999999999999,,1.87e-05,3.9e-07,0.0062,3e-07,0.00092,,,0.027,0.2,0.14,,0.0004,0.05,0.001,0.098,0.0,9.9e-06,,
Bevanda gassata a base di cola edulcorata,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1e-05,2e-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.001,0.001,0.004,,0.0001,0.005,0.0,0.008,0.0,1e-06,,
Bevanda gassata a base di cola zuccherata,,,0.0,10.0,0.0,40,0.0,0.0,0.0,,,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.001,0.001,0.005,,0.0,0.009,0.0,0.015,0.0,2e-06,,
Biber,,,7.8,65.4,5.6,355,0.7,3.1,1.4,,,36.9,0.1,3.2,0.022,,,8e-05,0.00011999999999999999,0.00039,0.00023999999999999998,0.00011,,1.26e-05,6e-08,0.0005,1.0000000000000001e-07,0.00244,,,0.032,0.15,0.056,,0.0008,0.057,0.0014,0.14,3.4e-06,2.5e-06,,
"Bietola, al vapore (senza aggiunta di sale)",,,1.3,2.0,0.3,20,0.0,0.1,0.1,,,1.5,0.1,2.2,0.0,,,4e-05,2e-05,0.00041999999999999996,0.0002,7.000000000000001e-05,,1.47e-05,0.0,0.0077,0.0,0.0,,,0.02,0.34,0.048,,0.0001,0.06,0.0009,0.013,6e-07,5e-06,,
"Bietola da coste, cruda",,,1.0,1.6,0.2,16,0.0,0.0,0.1,,,1.2,0.1,1.8,0.0,,,4e-05,2e-05,0.0004,0.00017999999999999998,5.9999999999999995e-05,,1.87e-05,0.0,0.0107,0.0,0.0,,,0.017,0.3,0.038,,0.0001,0.053,0.0009,0.01,5e-07,4e-06,,
"Birchermüesli, preparato (non zuccherato)",,,2.6,11.1,3.1,86,1.1,1.1,0.6,,,8.2,0.0,1.5,0.005,,,4e-05,8.999999999999999e-05,0.00019,0.00022,5e-05,,8e-06,9e-08,0.0047,0.0,0.00041,,,0.019,0.16,0.058,,0.0004,0.019,0.0003,0.078,0.0,5.7999999999999995e-06,,
Birra ai cinque cereali,,,0.6,2.0,0.0,40,0.0,0.0,0.0,,,2.0,0.0,0.2,0.0,,,0.0,4e-05,0.0007700000000000001,8.999999999999999e-05,8.999999999999999e-05,,5e-06,1.0000000000000001e-07,0.0,0.0,0.0,,,0.011,0.043,0.0036,,0.0,0.0014,0.0,0.016,0.0,0.0,,
"Birra, analcolica",,,0.4,4.9,0.0,23,0.0,0.0,0.0,,,2.6,0.0,0.0,0.0,,,1e-05,1e-05,0.00065,8e-05,4e-05,,5e-06,2e-08,0.0,0.0,0.0,,,0.0062,0.034,0.0048,,0.0,0.0015,0.0,0.011,0.0,1e-06,,
"Birra, lager",,,0.5,3.1,0.0,42,0.0,0.0,0.0,,,2.2,0.0,0.0,0.0,,,0.0,2.9999999999999997e-05,0.0007700000000000001,2.9999999999999997e-05,5.9999999999999995e-05,,6.3e-06,2e-08,0.0,0.0,0.0,,,0.0096,0.055,0.0035,,0.0,0.0019,0.0,0.019,0.0,1.5e-06,,
Birra panaché (media),,,0.2,7.4,0.0,39,0.0,0.0,0.0,,,7.1,0.0,0.0,0.0,,,0.0,2e-05,0.00027,1e-05,2e-05,,2.1000000000000002e-06,1e-08,0.0,0.0,0.0,,,0.011,0.024,0.0045,,0.0,0.0026,0.0001,0.007,0.0,1.7e-06,,
Biscotti al cocco,,,6.9,35.1,38.9,549,33.8,1.5,0.2,,,35.1,0.2,15.7,0.0,,,2e-05,7.000000000000001e-05,0.00039,4e-05,5.9999999999999995e-05,,1.4e-05,6e-08,0.0,0.0,5e-05,,,0.066,0.48,0.0083,,0.0009,0.098,0.0018,0.12,6.5999999999999995e-06,5.3e-06,,
Biscotti alle nocciole,,,6.7,47.4,27.7,473,8.0,16.0,2.3,,,23.3,0.1,3.5,0.032,,,8.999999999999999e-05,7.000000000000001e-05,0.00057,0.0003,0.00011,,1.1e-05,0.0,0.0006,0.0,0.0072699999999999996,,,0.049,0.22,0.08,,0.0009,0.052,0.0016,0.16,0.0,2e-06,,
