name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol_milli,caffeine_milli,vitamin_a_micro,vitamin_b1_milli,vitamin_b2_milli,vitamin_b3_milli,vitamin_b5_milli,vitamin_b6_milli,vitamin_b7_micro,vitamin_b9_micro,vitamin_b12_micro,vitamin_c_milli,vitamin_d_micro,vitamin_e_milli,vitamin_k_micro,manganese_milli,magnesium_milli,potassium_milli,calcium_milli,copper_milli,zinc_milli,sodium_milli,iron_milli,phosphorus_milli,selenium_micro,iodine_micro,package_weight,serving_weight
Biscuit à l'anis,,,8.6,75.3,2.9,366,0.7,1.1,0.7,,,40.5,0.2,2,69,,,0.08,0.06,0.19,0.49,0.04,,9,0.26,0,0.5,0.51,,,14,160,32,,0.6,63.0,1.8,82,5.8,8.2,,
Biscuits aux noisettes,,,6.7,47.4,27.7,473,8,16,2.3,,,23.3,0.1,3.5,32,,,0.09,0.07,0.57,0.3,0.11,,11,0,0.6,0,7.27,,,49,220,80,,0.9,52.0,1.6,160,n.i.,2,,
"Blanc battu aux fruits, édulcoré",,,8.0,8.3,0.2,67,0.1,0,0,,,5.2,0.1,0.3,0,,,0.03,0.34,0.28,0.37,0.04,,15.1,0.39,1.5,0,0.06,,,13,180,130,,0.5,48.0,0.1,140,n.i.,19,,
"Blanc battu, nature, maigre",,,7.8,3.9,0.0,47,0,0,0,,,3.9,0.1,0,1,,,0.04,0.32,0.2,0.35,0.06,,24,0.36,0,0.1,0,,,12,140,130,,0.5,44.0,0.2,120,n.i.,10,,
"Blanc d'oeuf, cru",,,10.8,0.4,0.0,45,0,0,0,,,0.4,0.5,0,0,,,0.02,0.42,0.04,0.28,0.04,,10,0.33,0,0,0,,,11,150,5.1,,0,190.0,0,12,12,7.5,,
"Blé dur, grain précuit et décortiqué, cuit (sans adjoncton de graisse ni de sel)",,,5.9,27.4,0.9,149,0.2,0.3,0.3,,,0,0.0,3.8,0,,,0.06,0.01,0.26,0.29,0.05,,10.2,0,0.5,0,0.08,,,28,99,21,,0.7,5.0,0.8,96,3.1,2.2,,
"Blé, flocons complets",,,13.5,59.6,1.8,335,0.3,0.2,0.8,,,0.7,0.0,13.3,0,,,0.46,0.09,5.1,1.18,0.27,,87,0,0,0,1,,,97,380,33,,2.6,8.0,3.2,340,n.i.,6.7,,
"Blé soufflé, au miel ou autres sucres",,,8.4,78.2,2.2,377,0.4,0.8,0.9,,,30.5,0.0,5.5,0,,,0.02,0.02,2.8,0.19,0.06,,20.9,0,0,0,0.75,,,72,290,23,,2.1,19.0,2.4,230,3.9,0,,
"Blé tendre, grains entiers",,,11.4,59.6,1.8,327,0.3,0.2,0.8,,,0.7,0.0,13.3,0,,,0.46,0.09,5.1,1.2,0.27,,87,0,0,0,1,,,97,380,33,,2.6,7.7,3.2,340,n.i.,6.7,,
"Boeuf, bouilli, entremêlé, cru",,,19.5,0.0,16.6,227,7,7.6,1,,,0,0.2,0,53,,,0.04,0.13,7,0.74,0.53,,6,1.4,0,0.5,0.26,,,18,300,4.1,,3.5,60.0,1.2,160,n.i.,3,,
"Boeuf, bouilli entremêlé, cuit (sans adjonction de graisse ni de sel)",,,26.6,0.0,18.9,276,7.9,8.7,1.2,,,0,0.1,0,80,,,0.02,0.16,5.3,0.67,0.32,,5.9,1.27,0,0.5,0.3,,,16,230,5,,5.3,41.0,1.8,160,n.i.,4.5,,
"Boeuf, bouilli, maigre, cru",,,20.7,0.0,5.5,132,2.5,2.2,0.5,,,0,0.1,0,59,,,0.04,0.13,5.1,0.74,0.55,,6,1.4,0,0.5,0.26,,,18,320,4.4,,4.9,57.0,1.7,180,n.i.,3,,
"Boeuf, bouilli maigre, cuit (sans adjonction de graisse ni de sel)",,,31.7,0.0,7.1,190,3.3,2.8,0.6,,,0,0.1,0,98,,,0.02,0.15,4.25,0.62,0.39,,6.5,1.4,0,0.6,0.33,,,19,280,5.9,,7.6,48.0,2.8,200,n.i.,5,,
"Boeuf, coin, tranche, cru",,,22.6,0.0,2.3,111,1.1,0.9,0.1,,,0,0.1,0,55,,,0.09,0.17,4.5,0.59,0,,9.9,2.2,0,0,0,,,23,360,3.8,,3.9,50.0,2.2,200,6.1,3,,
"Boeuf, cou, ragoût (goulache), cru",,,19.3,0.0,8.1,150,4,3.3,0.3,,,0,0.1,0,60,,,0.09,0.19,5.2,0.57,0.18,,3,4.8,0,0,0.46,,,18,300,6.8,,5.7,45.0,2.1,160,6.6,0.2,,
"Boeuf, émincé, cru",,,22.2,0.0,1.5,102,0.6,0.6,0.3,,,0,0.1,0,56,,,0.08,0.13,5.03,0.74,0.26,,6,1.18,0,0.5,0.26,,,20,360,4.2,,3.5,44.0,1.4,190,7.6,3,,
"Boeuf, entrecôte, crue",,,23.2,0.0,4.5,133,2,1.9,0.3,,,0,0.1,0,46,,,0.05,0.1,5,0.69,0.73,,6,1.4,0,0.5,0.9,,,20,360,4.9,,3.4,42.0,1.3,180,9,3,,
"Boeuf, entrecôte, grillée ""à point"" (sans adjonction de graisse ni sel)",,,30.2,0.0,4.6,162,2,2,0.3,,,0,0.1,0,63,,,0.03,0.12,5.48,0.76,0.45,,7,1.34,0,0.4,0.68,,,23,290,6,,4.7,49.0,1.7,210,12,4.1,,
"Boeuf, entrecôte parisienne, crue",,,21.1,0.0,9.0,165,4,3.3,0.7,,,0,0.1,0,58,,,0.04,0.13,5,0.72,0.41,,6,1.4,0,0.5,0.26,,,18,330,4.4,,5,45.0,1.5,170,11,3,,
"Boeuf, épaule, rôti, cru",,,21.6,0.0,3.5,117,1.2,1.4,0.3,,,0,0.1,0,61,,,0.09,0.19,5.1,0.6,0.19,,3,5,0,0,0.31,,,19,300,4,,5.8,50.0,1.8,210,10,0.1,,
"Boeuf, épaule, rôtie au four ""à point"" (sans adjonction de graisse ni de sel)",,,28.5,0.0,3.6,146,1.3,1.5,0.3,,,0,0.1,0,85,,,0.07,0.23,5.67,0.67,0.14,,3.5,5.21,0,0,0.24,,,22,300,5,,8.1,59.0,2.4,260,14,0.1,,
"Boeuf, épaule, rôtie au four ""bien cuit"" (sans adjonction de graisse ni de sel)",,,33.1,0.0,4.2,170,1.5,1.7,0.3,,,0,0.2,0,98,,,0.08,0.27,6.58,0.77,0.16,,4.1,6.05,0,0,0.28,,,26,350,5.8,,9.4,69.0,2.8,300,16,0.2,,
"Boeuf, épaule, rôtie au four, saignant (sans adjonction de graisse ni de sel)",,,26.3,0.0,3.3,135,1.2,1.4,0.3,,,0,0.1,0,78,,,0.07,0.21,5.23,0.62,0.13,,3.3,4.81,0,0,0.22,,,21,280,4.6,,7.4,54.0,2.2,240,13,0.1,,
"Boeuf, filet, cru",,,21.9,0.0,4.0,123,1.8,1.5,0.3,,,0,0.1,0,35,,,0.1,0.13,4.6,1,0.19,,10,2,0,0,0.24,,,22,340,3,,4.4,42.0,2.3,160,9,0.1,,
"Boeuf, filet, grillé ""à point"" (sans adjonction de graisse ni sel)",,,27.7,0.0,4.0,147,1.8,1.5,0.3,,,0,0.1,0,47,,,0.08,0.15,4.91,1.07,0.13,,11.3,2,0,0,0.18,,,25,330,3.6,,5.9,48.0,2.9,190,12,0.1,,
"Boeuf, foie, cru",,,20.5,5.3,4.3,142,1.1,0.3,1.2,,,0,0.3,0,354,,,0.28,2.88,14.7,7.3,0.83,,220,65,23,1.7,0.75,,,17,290,7,,4.8,120.0,7,360,39,13,,
"Boeuf, haché, cru",,,19.2,0.0,14.6,208,6.2,6.8,0.8,,,0,0.1,0,57,,,0.06,0.15,5.85,0.64,0.35,,4.5,3,0,0.2,0.34,,,18,290,4.1,,4.2,54.0,1.7,180,n.i.,1.7,,
"Boeuf, hâché, grillé (sans adjonction de graisse ni de sel)",,,32.6,0.0,8.9,211,3.8,4,0.6,,,0,0.2,0,89,,,0.05,0.16,4.9,0.39,0.32,,13.5,1.57,0,0.4,0.23,,,23,290,7.1,,7,82.0,3,220,n.i.,4.8,,
"Boeuf, haché, maigre, cru",,,21.6,0.0,7.5,154,3.2,3.4,0.5,,,0,0.2,0,56,,,0.06,0.12,3.86,0.31,0.45,,10,1.41,0,0.5,0.26,,,17,310,5,,4.4,61.0,2,160,n.i.,3,,
"Boeuf, langue, crue",,,16.0,3.7,13.0,196,4.7,6,1.1,,,0,0.2,0,108,,,0.13,0.29,4.6,2,0.13,,7,5,3,0,0.26,,,18,260,10,,2.9,80.0,3,160,12,2.3,,
"Boeuf, pièce ronde, tranche, crue",,,22.4,0.0,1.8,106,0.7,0.7,0.3,,,0,0.1,0,52,,,0.02,0.12,4.5,0.72,0.63,,6,1.4,0,0.5,0.9,,,20,380,5.1,,2.8,39.0,1,190,8,3,,
"Boeuf, poitrine, crue",,,18.9,0.0,12.5,188,5.4,5.9,0.5,,,0,0.1,0,60,,,0.09,0.18,4.7,0.53,0.17,,3,4.6,0,0,0.43,,,18,270,4,,4.8,48.0,2.2,190,n.i.,0.3,,
"Boeuf, poitrine, cuite (sans adjonction de graisse ni de sel)",,,28.3,0.0,15.6,254,6.7,7.4,0.6,,,0,0.1,0,100,,,0.06,0.24,3.91,0.53,0.11,,3.3,4.6,0,0,0.53,,,18,230,5.3,,8,36.0,3.6,210,n.i.,0.5,,
"Boeuf, ragoût, cru",,,21.2,0.0,1.3,97,0.6,0.5,0.2,,,0,0.1,0,54,,,0.01,0.12,4.5,0.74,0.42,,6,1.4,0,0.5,0.26,,,18,350,3.9,,3.7,49.0,1.2,180,6,3,,
"Boisson à base d'amande, nature",,,1.1,1.3,2.6,33,0.2,1.6,0.5,,,1.3,0.1,0.3,0,,,0.01,0.02,0.16,0.02,0,,1.9,0,0,0,0.86,,,9.5,34,12,,0.1,36.0,0.1,16,0.2,0.4,,
"Boisson à base d'amande, nature, enrichie en calcium et vitamines",,,1.1,1.3,2.6,33,0.2,1.6,0.5,,,1.3,0.1,0.3,0,,,0.01,0.21,0.16,0.02,0,,1.9,0.38,0,0.8,1.8,,,9.5,34,120,,0.1,36.0,0.1,43,0.2,0.4,,
Boisson à base d'avoine,,,0.5,7.8,1.5,47,0.2,0.5,0.7,,,3.6,0.1,0.2,0,,,0.03,0.01,0.06,0.15,0.01,,2.3,0,0,0,0.51,,,4.2,30,1,,0,40.0,0,11,0.2,0.4,,
"Boisson à base d'avoine, nature, enrichie en calcium et vitamines",,,0.5,7.8,1.5,48,0.2,0.5,0.7,,,3.6,0.1,0.9,0,,,0.03,0.15,0.06,0.15,0.01,,2.3,0.26,0,0.9,0.51,,,4.2,30,120,,0,40.0,0,29,0.2,8.7,,
"Boisson à base de noix de coco, nature",,,0.4,2.8,1.0,22,0.8,0,0,,,1.9,0.1,0.1,0,,,0,0,0.1,0.03,0,,0.5,0,0,0,0,,,5.9,72,2.7,,0,34.0,0.1,3.9,0.4,0.6,,
"Boisson à base de noix de coco, nature, enrichie en calcium et vitamines",,,0.4,2.8,1.0,22,0.8,0,0,,,1.9,0.1,0.1,0,,,0,0,0.1,0.03,0,,0.5,0.38,0,0.8,0,,,5.9,72,120,,0,34.0,0.1,70,0.4,0.6,,
"Boisson à base de riz, nature",,,0.2,10.3,1.3,54,0.1,0.4,0.6,,,2.8,0.0,0.1,0,,,0.01,0,0.13,0.13,0,,1.6,0,0,0,0.46,,,6.8,31,5,,0.1,15.0,0,7.1,0.1,1,,
"Boisson à base de riz, nature, enrichie en calcium",,,0.2,10.3,1.3,54,0.1,0.4,0.6,,,2.8,0.0,0.1,0,,,0.01,0,0.13,0.13,0,,1.6,0,0,0,0.46,,,6.8,31,120,,0.1,15.0,0.1,7.1,0.1,2.1,,
"Boisson à base de soja, nature",,,3.6,1.5,2.1,40,0.3,0.4,1.1,,,1.4,0.1,0.6,0,,,0.04,0.01,0.17,0.12,0.04,,17.7,0,0,0,0.21,,,20,160,12,,0.3,23.0,0.5,50,1,1.3,,
"Boisson à base de soja, nature, enrichie en calcium et vitamines",,,3.6,1.5,2.1,40,0.3,0.4,1.1,,,1.4,0.1,0.6,0,,,0.04,0.16,0.17,0.12,0.04,,17.7,0.29,0,0.6,0.21,,,20,160,120,,0.3,23.0,0.5,81,1,1.3,,
"Boisson au cacao, sucrée, poudre",,,6.5,78.5,3.4,386,2,1.1,0.1,,,73.5,0.2,7.7,0,,,0.03,0.06,0.59,0.02,0.1,,12.6,0,0,0,0.07,,,160,1040,45,,2,80.0,13,210,n.i.,1,,
"Boisson au cacao, sucrée, préparée (avec du lait)",,,3.4,10.0,3.0,81,1.7,0.7,0.1,,,9.6,0.1,0.5,10,,,0.02,0.16,0.15,0.32,0.03,,5.6,0.21,1.7,0.1,0.09,,,21,220,110,,0.5,42.0,0.9,100,n.i.,9.7,,
"Boisson au malt et cacao, enrichie en vitamines et minéraux, poudre (Moyenne de produits du commerce)",,,10.7,76.4,1.8,372,0.8,0.6,0.1,,,47.4,0.5,3.9,4,,,1.1,1.38,16,6,1.43,,200,2.63,80,3.8,12,,,240,660,460,,1.5,190.0,14,190,n.i.,2.8,,
"Boisson au  malt et cacao, enrichie en vitamines et minéraux, préparée (avec du lait)",,,3.7,9.8,2.9,80,1.7,0.7,0.1,,,7.8,0.1,0.3,11,,,0.1,0.25,1.22,0.73,0.12,,18.7,0.39,6.2,0.3,0.92,,,27,200,140,,0.4,50.0,1,98,n.i.,9.9,,
"Bolet, à l'étuvée (sans adjonction de graisse ni de sel)",,,6.1,0.6,0.5,46,0.1,0,0.2,,,0.1,0.0,7.3,0,,,0.3,1.03,14.28,2.7,0.03,,18.3,0,1.7,3.8,0.19,,,12,320,5,,1.6,6.4,1,98,n.i.,4.2,,
"Bolet, cru",,,5.4,0.5,0.4,39,0.1,0,0.2,,,0.1,0.0,6,0,,,0.32,1.02,14.64,2.7,0.03,,25,0,1.9,3.1,0.16,,,12,340,4.2,,1.5,6.0,1,85,n.i.,3.6,,
Bonbon dur,,,0.5,95.0,0.3,385,0.2,0.1,0,,,95,0.1,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,3,9,4,,0,25.0,0.1,12,n.i.,0,,
Bonbon gélifié à l'arome de fruit,,,6.6,78.6,0.0,341,0,0,0,,,74.7,0.2,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,2,12,9,,1.4,62.0,0.2,4,n.i.,0,,
Bonhomme de pâte,,,9.2,46.9,11.1,329,6.4,2.6,0.9,,,2.8,1.4,2.2,41,,,0.11,0.13,0.5,0.38,0.06,,23.2,0.1,0.2,0.3,0.56,,,14,180,49,,0.6,570.0,0.5,91,2.7,5.4,,
Boudin,,,10.2,2.5,10.9,149,4.6,4.6,1,,,2.4,2.0,0.1,32,,,0.05,0.12,0.38,0.39,0.19,,5.1,1.09,0.5,0,0.12,,,13,140,61,,1.6,790.0,30,64,n.i.,6.9,,
Boudin blanc,,,19.8,0.5,19.1,253,7.2,8.7,2.2,,,0.3,2.2,0.2,111,,,0.23,0.64,4.15,1.21,0.24,,19.6,5.14,3.9,0,0.49,,,16,170,4.7,,2,860.0,3.6,130,n.i.,4.3,,
"Bouillon de légumes, preparé",,,0.3,0.4,0.4,6,0.1,0.2,0.1,,,0.1,0.9,0,0,,,0.11,0.01,0.1,0.03,0,,1,0,0,0,0,,,4,8,1,,0,360.0,0.1,3,n.i.,3.6,,
"Bouillon de poule, preparé",,,0.3,0.3,0.3,5,0.1,0.1,0.1,,,0.1,1.0,0,5,,,0,0.01,1.2,0.18,0.01,,23,0.4,0,0,0,,,11,10,6,,0,400.0,0,5,n.i.,2.8,,
"Bouillon de viande, preparé",,,0.3,0.2,0.3,5,0.2,0.1,0,,,0,1.1,0,0,,,0,0.01,0.83,0.14,0.01,,23,1,0,0,0,,,10,54,1,,0,420.0,0.2,13,n.i.,3,,
Boule de Bâle,,,9.2,0.2,23.0,244,8.5,10.8,2.3,,,0.2,2.1,0,46,,,0.1,0.1,1.78,0.19,0.06,,1.4,0.8,52.2,0,0.31,,,7.3,82,5.5,,1.4,850.0,0.9,140,n.i.,0.6,,
Boule de Berlin,,,8.4,45.8,12.8,336,6.8,4,0.9,,,17.1,0.6,2.2,104,,,0.05,0.1,0.48,0.38,0.1,,14,0,0.2,1,0.78,,,16,110,38,,0.9,250.0,1.3,100,n.i.,4.1,,
Bresaola,,,32.4,0.4,2.6,155,0.8,1.1,0.4,,,0,6.8,0,65,,,0.12,0.6,2.4,0,0.53,,19,0,0,0.5,0.12,,,0,320,35,,4.1,2730.0,2.4,140,7,0,,
"Bretzel, sticks salés, secs",,,8.6,72.1,4.3,363,1.1,1.7,1.3,,,0.4,4.3,0.7,0,,,0.01,0.04,0.67,0,0,,0,0,0,0.1,0.96,,,0,120,140,,0.5,1710.0,0.7,120,n.i.,0,,
"Brie, à la crème",,,17.7,0.0,30.0,342,18,7,1.4,,,0,1.4,0,90,,,0.02,0.34,1.1,0.38,0.13,,61.1,1.31,0,0.7,0.78,,,20,120,500,,2.3,560.0,0.2,340,n.i.,20,,
"Brie, gras",,,21.4,0.0,23.5,298,14.1,5.5,1.1,,,0,1.3,0,71,,,0.02,0.25,1.2,0.69,0.14,,65,1.8,0,0.5,0.61,,,19,84,420,,2.5,510.0,0.1,300,n.i.,8.3,,
"Brochet, cru",,,18.4,0.0,0.8,81,0.2,0.1,0.3,,,0,0.2,0,63,,,0.09,0.06,1.6,0.24,0.15,,6,2,3.8,1.4,0.6,,,28,370,22,,0.7,75.0,0.2,220,28,5.8,,
"Brocoli, à la vapeur (sans adjonction de sel)",,,3.3,2.9,0.5,35,0.1,0.1,0.2,,,1.7,0.0,2.8,0,,,0.08,0.1,0.62,0.63,0.17,,34.8,0,74.2,0,1.39,,,19,320,42,,0.4,9.8,0.7,73,0.7,6.9,,
"Brocoli, cru",,,3.6,3.2,0.6,39,0.2,0.1,0.3,,,1.9,0.0,3.2,0,,,0.1,0.12,0.8,0.77,0.21,,60.3,0,102.9,0,1.45,,,21,390,46,,0.5,12.0,0.9,80,0.8,7.6,,
Brun de Bâle,,,14.9,43.3,29.8,515,5.8,17.3,5.7,,,39.4,0.1,6.7,0,,,0.09,0.5,1,0.31,0.08,,29.5,0.04,0.2,0.1,11.57,,,140,580,140,,2.1,57.0,3.7,270,4,1.6,,
Burger au poisson,,,12.2,26.7,11.5,262,4.9,2.9,3,,,3.9,1.1,1.5,26,,,0.05,0.01,0.63,0.33,0.07,,23.3,0.83,0.5,0.8,2.83,,,22,210,55,,0.6,440.0,0.5,140,n.i.,12,,
Burger au poulet,,,12.7,23.8,11.0,247,1.9,5.8,2.7,,,2.9,1.2,1.2,28,,,0.1,0.05,3.67,0.79,0.16,,33.4,0.3,0.5,0.3,2.1,,,22,220,66,,0.7,460.0,0.6,170,n.i.,1.5,,
"Burger, végétalien, à base de protéines de soja ou de pois, cru",,,18.0,4.1,11.1,197,5.5,3.4,2.1,,,1.9,1.2,4.3,n.i.,,,0.05,0.04,0.36,0.23,0.05,,33.2,0,0.5,0,1.5,,,51,360,62,,1.8,490.0,2.9,200,6.6,15,,
Bürli de St. Gall (farine mi-blanche),,,9.1,44.6,1.0,231,0.1,0.1,0.5,,,0.3,2.1,3.5,0,,,0.15,0.07,0.78,0.37,0.18,,20.7,0,0,0,0.27,,,37,140,16,,1.2,840.0,1.7,130,2.7,1.2,,
"Cabillaud, cru",,,18.1,0.0,0.6,78,0.1,0.1,0.2,,,0,0.1,0,59,,,0.05,0.05,2.1,n.i.,0.14,,11,1.4,0,1.8,0.59,,,23,410,13,,0.4,53.0,0.2,200,23,160,,
"Cabillaud, filet, à la vapeur (sans adjonction de graisse ni de sel)",,,17.0,0.0,0.6,74,0.1,0.1,0.2,,,0,0.1,0,74,,,0.05,0.04,1.84,n.i.,0.12,,9.6,1.4,0,2,0.74,,,24,380,16,,0.5,56.0,0.2,210,26,180,,
Cacahuète,,,26.1,14.8,49.1,623,8.4,25.5,12.9,,,5.9,0.0,8.6,0,,,0.6,0.43,12,2.48,0.02,,101.7,0,0,0,2.88,,,160,710,65,,4,18.0,1.6,380,30,13,,
Cacahuète enrobée de chocolat,,,9.5,55.9,25.0,498,9.9,12.7,1.2,,,50.5,0.1,5.9,n.i.,,,0.34,0.17,2.29,0.78,0.03,,80.4,n.i.,n.i.,0.8,2.32,,,95,500,100,,1.4,47.0,2.9,230,n.i.,n.i.,,
"Cacahuète, grillée, salée",,,26.2,15.0,50.0,631,8.6,24.7,12.4,,,4.2,1.3,8,0,,,0.14,0.07,12.4,1.17,0.43,,66.6,0,0.5,0,2.5,,,170,530,47,,2.9,530.0,1.2,240,4.8,5.7,,
"Cacahuète, grillée, sans sel",,,26.8,11.3,51.9,637,7.9,26.2,9.8,,,2.5,0.0,8.7,0,,,0.15,0.2,14.4,1.01,0.47,,97,n.i.,0,0,4.93,,,180,630,58,,2.8,8.0,1.6,360,n.i.,n.i.,,
"Cacao en poudre, dégraissé, non sucré",,,24.8,19.6,12.0,343,7.1,4,0.4,,,0,0.8,28.9,0,,,0.13,0.2,2.21,0,0.37,,48,0,0,0,0.22,,,600,4020,170,,7.5,320.0,51,800,7.6,4,,
"Cacao en poudre, non sucré",,,22.4,11.6,20.6,380,12.4,6.7,0.6,,,0.9,0.1,29.5,0,,,0.08,0.12,1.15,0.82,0.01,,107,0,0.5,2.7,0.61,,,500,3900,140,,6.4,45.0,49,690,7.6,4,,
"Café au lait (clair), non sucré",,,1.0,1.6,1.2,22,0.8,0.3,0.1,,,1.4,0.0,0.1,5,,,0.01,0.07,0.13,0.11,0.01,,1.3,0.05,0.3,0,0.04,,,5.4,65,42,,0.1,13.0,0,29,0.3,3,,
"Café au lait (foncé), non sucré",,,0.7,1.2,0.9,16,0.5,0.2,0,,,1,0.0,0.1,3,,,0,0.05,0.13,0.08,0.01,,0.9,0.03,0.2,0,0.03,,,4.8,54,32,,0.1,9.2,0,21,0.2,2.1,,
"Café au lait, non sucré",,,0.9,1.4,1.1,19,0.7,0.3,0.1,,,1.3,0.0,0.1,4,,,0.01,0.06,0.13,0.1,0.01,,1.2,0.04,0.3,0,0.04,,,5.1,61,38,,0.1,11.0,0,26,0.3,2.6,,
"Café crème, non sucré",,,0.3,0.5,1.1,13,0.7,0.3,0.1,,,0.3,0.0,0.1,4,,,0,0.01,0.13,0.03,0,,0.2,0.04,0.1,0,0.02,,,3.7,35,14,,0,6.9,0,8.7,n.i.,0.9,,
"Café, noir, non sucré",,,0.1,0.3,0.0,2,0,0,0,,,0,0.0,0.1,0,,,0,0,0.13,0,0,,0,0,0,0,0,,,3.3,26,8,,0,1.3,0,2.1,0,0.1,,
"Café soluble, poudre",,,11.2,42.6,0.0,253,0,0,0,,,3.6,0.1,19.1,0,,,0.01,0.11,22,0.4,0.03,,1,0,0,0,0,,,390,4380,170,,0.5,58.0,4.4,350,n.i.,20,,
Cake financier,,,11.1,38.5,26.1,440,8.1,12,4,,,29.9,0.1,3.3,31,,,0.06,0.35,0.57,0.21,0.05,,17.3,0.08,0.1,0.2,7.34,,,71,260,80,,1,45.0,1,150,3.7,1.9,,
Cake marbré,,,7.4,42.6,17.1,356,9.5,4.3,1.2,,,19.7,0.2,1.3,109,,,0.07,0.12,0.16,0.55,0.07,,10.1,0.29,0.2,0.8,0.67,,,19,140,44,,0.8,63.0,1,110,n.i.,10,,
Cake tyrolien,,,8.9,40.1,34.6,514,13.7,15.4,2.6,,,26.7,0.1,3.3,123,,,0.15,0.09,0.4,0.82,0.15,,25.1,0.29,0.4,0.9,3.85,,,54,310,54,,1.3,57.0,2.1,150,6.6,11,,
"Calamar, cru",,,14.4,2.2,1.2,77,0.3,0.1,0.4,,,0,0.6,0,247,,,0.04,0.03,1.57,0.24,0.1,,11,3.15,1.6,0.4,1.2,,,44,230,18,,1.1,240.0,0.2,170,24,13,,
Calimocho (Vin rouge avec cola),,,0.1,5.2,0.0,55,0,0,0,,,5.1,0.0,0,0,,,0,0.01,0.05,0.05,0.01,,0,0,0,0,0,,,8,58,6.5,,0.1,7.0,0.5,15,n.i.,6,,
"Camembert, à la crème",,,17.1,0.0,31.7,355,19,7.5,1.5,,,0,1.2,0,95,,,0.02,0.71,1.1,0.51,0.14,,75.2,1.94,0,0.5,0.59,,,16,99,350,,1.6,480.0,0.2,260,n.i.,6.8,,
"Camembert, gras",,,20.8,0.0,23.7,297,14.2,5.6,1.1,,,0,2.2,0,71,,,0.02,0.23,1.1,0.8,0.15,,80,1.8,0,0.5,0.44,,,19,83,370,,2.2,890.0,0.1,260,n.i.,20,,
"Camembert, mi-gras",,,24.4,0.0,10.0,188,6,2.4,0.5,,,0,1.5,0,30,,,0.02,0.5,1.2,0.66,0.17,,50,1.79,0,0.5,0.19,,,22,130,530,,3,600.0,0.3,410,n.i.,20,,
Cannelle,,,3.9,56.0,3.2,317,0.9,0.6,0.7,,,55.4,0.1,24.4,0,,,0.08,0.14,1.3,0,0,,0,0,0,0,0,,,56,500,1230,,2,26.0,38,61,3.1,5,,
"Cannellonis à la viande, préparés",,,9.5,13.9,9.0,178,4.8,2.7,0.5,,,2.2,0.6,1.6,34,,,0.04,0.08,1.03,0.23,0.1,,10.1,0.27,3.2,0.2,0.74,,,18,160,93,,1.7,260.0,1,120,n.i.,4.9,,
"Cannellonis aux épinards et à la ricotta, préparés",,,7.8,14.6,14.3,221,8.2,3.7,0.8,,,1.5,0.9,1.5,38,,,0.03,0.17,0.55,0.23,0.08,,13.2,0.26,5.3,0.2,1.12,,,37,210,200,,1,340.0,0.7,160,n.i.,10,,
"Cappuccino (sans poudre de chocolat), non sucré",,,2.0,2.9,2.5,42,1.5,0.6,0.1,,,2.8,0.1,0,9,,,0.01,0.14,0.12,0.22,0.02,,2.6,0.1,0.6,0,0.08,,,7.5,110,77,,0.2,24.0,0,57,0.7,5.9,,
"Câpres, au vinaigre",,,2.2,3.5,0.9,38,0.2,0.1,0.3,,,0.4,4.1,3.6,0,,,0.02,0.14,0.65,0.03,0.02,,23,0,4.3,0,0.88,,,33,40,40,,0.3,1620.0,0.9,10,n.i.,6,,
"Capuns, préparés",,,8.0,9.7,10.2,165,5.1,3.2,0.8,,,0.9,1.0,0.8,59,,,0.09,0.1,1.48,0.53,0.09,,17.2,0.59,4.3,0.4,0.73,,,17,180,42,,1,380.0,1,84,n.i.,7.3,,
Caramel mou,,,2.1,71.1,17.2,448,10.1,5.8,0.5,,,71.1,0.8,0,0,,,0,0,0,0,0,,0,0,0,0,0,,,25,210,95,,0,320.0,1.5,64,n.i.,0,,
Caramel mou à la crème,,,0.4,79.3,3.6,351,2.2,1.1,0.1,,,79.3,0.3,0,11,,,0.03,0.04,0.01,0.04,0,,1,0,0.1,0.1,0.11,,,5,120,21,,0.1,120.0,0.8,16,n.i.,1.1,,
"Carotte, à la vapeur (sans adjonction de sel)",,,0.7,8.0,0.4,44,0.1,0.1,0.1,,,6.3,0.1,2.8,0,,,0.03,0.02,0.27,0.32,0.07,,39.6,0,2.8,0,0.3,,,6.7,210,31,,0.2,25.0,0.1,24,0.2,1.9,,
"Carotte, crue",,,0.6,7.6,0.4,42,0.1,0.1,0.1,,,6,0.1,2.7,0,,,0.03,0.02,0.3,0.34,0.07,,59.4,0,3.1,0,0.27,,,7.1,220,29,,0.2,28.0,0.1,23,0.2,1.8,,
"Carré (filet) de porc fumé, cru",,,21.7,0.5,7.5,156,3.3,3.3,0.6,,,0,6.2,0,51,,,0.66,0.16,2.2,0.38,0.47,,2,1,0,0,0.2,,,54,240,32,,1.1,2470.0,1.5,98,n.i.,3.2,,
"Carrelet, cru",,,17.1,0.0,1.9,85,0.4,0.4,0.7,,,0,0.3,0,63,,,0.21,0.22,2.9,0.8,0.22,,11,1.5,1.5,3,1.03,,,22,310,61,,0.5,100.0,0.9,200,32,53,,
